user,department,role,business_unit,login_count,logoff_count,night_login_count,weekend_login_count,unique_pc_count,night_login_ratio,weekend_login_ratio,pc_switching_frequency,usb_connect_count,usb_disconnect_count,usb_total_activity,usb_connect_ratio,file_copy_count,avg_daily_file_copy,max_daily_file_copy,email_sent_count,external_email_count,avg_attachment_count,avg_email_size,external_email_ratio,website_visit_count,unique_domain_count,avg_daily_web_activity,O,C,E,A,N,threat_label
LCB0664,2 - Sales,Manager,1,682,417,0,0,2,0.0,0.0,0.0029,5938,2961,8899,0.6673,414,2.78,7,4697,1934,0.51,30004.94,0.4118,46710,121,135.0,16.0,19.0,36.0,24.0,32.0,0
LCC0819,2 - SoftwareManagement,ComputerProgrammer,1,157,157,0,0,1,0.0,0.0,0.0064,700,350,1050,0.6667,337,3.47,8,1413,721,0.0,29988.53,0.5103,15028,170,95.72,32.0,14.0,11.0,15.0,27.0,1
LCD0622,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4977,1938,0.0,30298.42,0.3894,55890,104,162.0,30.0,26.0,13.0,14.0,26.0,0
LDB0090,3 - Engineering,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3657,2215,0.2,29909.39,0.6057,39444,209,114.0,40.0,14.0,39.0,41.0,34.0,0
LDD0560,2 - SoftwareManagement,ComputerScientist,1,50,50,6,10,3,0.12,0.2,0.06,0,0,0,0.0,0,0.0,0,400,124,0.69,30579.67,0.31,3800,94,95.0,25.0,43.0,39.0,26.0,35.0,0
LDG0459,3 - Assembly,ProductionLineWorker,1,714,435,0,0,3,0.0,0.0,0.0042,312,155,467,0.6681,480,4.66,14,332,174,0.62,29945.27,0.5241,3460,126,10.0,20.0,41.0,10.0,50.0,34.0,0
LDM0587,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,335,208,0.2,29884.91,0.6209,3460,180,10.0,49.0,20.0,23.0,21.0,26.0,0
LEM0605,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4958,2735,0.41,29858.37,0.5516,56052,225,162.0,46.0,50.0,40.0,39.0,26.0,0
LFS0071,2 - SoftwareManagement,SoftwareEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3061,1568,0.0,29831.95,0.5123,32870,211,95.0,48.0,31.0,14.0,17.0,25.0,0
LHB0606,2 - Sales,Salesman,1,82,82,0,0,1,0.0,0.0,0.0122,0,0,0,0.0,0,0.0,0,1161,663,0.44,29817.21,0.5711,13284,197,162.0,37.0,38.0,15.0,27.0,27.0,0
LHB0967,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,330,133,0.0,29489.51,0.403,3460,69,10.0,37.0,38.0,41.0,47.0,33.0,0
LHL0309,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4981,2260,0.32,30044.14,0.4537,55728,156,162.0,19.0,34.0,27.0,46.0,37.0,0
LHN0151,1 - Accounting,Accountant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1680,793,0.21,29842.47,0.472,16608,153,48.0,13.0,15.0,19.0,32.0,26.0,0
LIM0674,1 - Research,Physicist,1,738,468,15,20,2,0.0203,0.0271,0.0027,264,131,395,0.6684,185,3.03,8,3071,1634,0.58,30108.36,0.5321,33535,181,95.0,18.0,13.0,35.0,49.0,20.0,0
LJB0826,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,336,132,0.49,30141.65,0.3929,3450,71,10.0,38.0,21.0,39.0,15.0,32.0,0
LJJ0905,3 - FieldService,Technician,1,366,366,0,0,2,0.0,0.0,0.0055,0,0,0,0.0,0,0.0,0,1026,418,0.67,29878.19,0.4074,10005,109,29.0,43.0,36.0,12.0,22.0,30.0,0
LJR0523,3 - FieldService,Technician,1,170,171,4,2,1,0.0235,0.0118,0.0059,12,6,18,0.6667,3,3.0,3,480,280,0.81,30106.83,0.5833,4818,164,28.68,32.0,21.0,11.0,33.0,25.0,1
LJT0817,2 - SoftwareManagement,ComputerScientist,1,639,382,0,0,2,0.0,0.0,0.0031,1303,648,1951,0.6679,1927,6.3,15,3024,1337,0.75,30083.42,0.4421,32870,170,95.0,39.0,43.0,38.0,39.0,24.0,0
LLV0602,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5058,2064,0.18,30096.68,0.4081,56052,131,162.0,36.0,10.0,36.0,37.0,33.0,0
LMF0980,2 - EmployeeRelations,HumanResourceSpecialist,1,616,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,3690,1767,0.73,30183.99,0.4789,39444,158,114.0,42.0,45.0,12.0,44.0,35.0,0
LNR0656,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1015,549,0.0,30079.71,0.5409,10034,182,29.0,25.0,39.0,12.0,30.0,23.0,0
LNS0989,5 - Medical,NursePractitioner,1,702,431,0,0,2,0.0,0.0,0.0028,0,0,0,0.0,0,0.0,0,3037,1465,0.75,29994.69,0.4824,32870,182,95.0,34.0,38.0,45.0,30.0,31.0,0
LOF0311,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5030,2269,0.41,30130.39,0.4511,56052,183,162.0,41.0,15.0,36.0,10.0,32.0,0
LOM0086,3 - Engineering,ElectricalEngineer,1,255,147,0,0,2,0.0,0.0,0.0078,570,284,854,0.6674,438,4.17,11,1237,597,0.51,30564.4,0.4826,13490,140,95.0,18.0,10.0,34.0,23.0,33.0,0
LPC0492,2 - Sales,Salesman,1,372,372,0,0,3,0.0,0.0,0.0081,0,0,0,0.0,0,0.0,0,5075,1880,0.52,30017.72,0.3704,52938,154,153.0,30.0,23.0,22.0,30.0,26.0,0
LPH0572,3 - Assembly,ProductionLineWorker,1,37,37,0,0,1,0.0,0.0,0.027,0,0,0,0.0,0,0.0,0,36,20,1.08,29516.0,0.5556,370,85,10.0,40.0,13.0,17.0,38.0,36.0,0
LQC0479,2 - Sales,Salesman,1,201,201,3,0,1,0.0149,0.0,0.005,18,9,27,0.6667,22,22.0,22,2853,1732,0.0,30039.38,0.6071,31917,251,162.02,27.0,38.0,34.0,17.0,36.0,1
LQP0508,3 - FieldService,Technician,1,713,438,0,0,3,0.0,0.0,0.0042,0,0,0,0.0,0,0.0,0,991,518,0.55,30558.52,0.5227,10034,138,29.0,26.0,44.0,21.0,40.0,27.0,0
LRR0148,3 - FinancialPlanning,Manager,1,841,537,0,104,3,0.0,0.1237,0.0036,1569,781,2350,0.6677,907,3.54,10,5427,2753,0.5,29983.17,0.5073,57200,192,143.0,21.0,19.0,14.0,14.0,29.0,0
LRW0970,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,337,142,0.69,30325.52,0.4214,3460,81,10.0,10.0,26.0,39.0,22.0,28.0,0
LTS0860,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5096,2663,0.2,30198.35,0.5226,56052,178,162.0,48.0,20.0,29.0,20.0,31.0,0
LUR0896,3 - FieldService,Technician,1,403,403,42,3,3,0.1042,0.0074,0.0074,0,0,0,0.0,0,0.0,0,867,353,0.23,30090.05,0.4072,8046,68,27.0,15.0,11.0,47.0,43.0,28.0,0
MAD0496,2 - Sales,Salesman,1,118,118,0,23,1,0.0,0.1949,0.0085,0,0,0,0.0,0,0.0,0,1727,606,0.18,30139.64,0.3509,19116,108,162.0,34.0,30.0,40.0,42.0,24.0,0
MAD0753,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5049,2563,0.34,29838.52,0.5076,56052,228,162.0,50.0,30.0,36.0,41.0,33.0,0
MAE0331,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1022,472,0.36,29966.63,0.4618,10034,104,29.0,36.0,39.0,18.0,12.0,28.0,0
MAH0149,1 - Accounting,AdministrativeAssistant,1,621,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,3720,1704,0.68,30192.8,0.4581,39444,123,114.0,41.0,39.0,38.0,27.0,40.0,0
MAH0864,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5046,1998,0.39,29817.78,0.396,56052,135,162.0,30.0,46.0,25.0,20.0,25.0,0
MAR0955,3 - Assembly,ProductionLineWorker,1,302,302,4,1,1,0.0132,0.0033,0.0033,42,21,63,0.6667,69,23.0,24,284,155,0.0,29646.67,0.5458,2963,141,9.98,36.0,44.0,23.0,44.0,25.0,1
MAS0025,3 - Training,InstructionalCoordinator,1,206,206,5,0,1,0.0243,0.0,0.0049,31,15,46,0.6739,55,18.33,20,2706,1417,0.0,30027.01,0.5237,28745,171,143.01,23.0,14.0,20.0,21.0,23.0,1
MAW0166,2 - Sales,Manager,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4665,1735,0.0,29858.91,0.3719,49478,90,143.0,44.0,16.0,21.0,17.0,34.0,0
MBG0438,3 - Engineering,TestEngineer,1,235,235,0,0,1,0.0,0.0,0.0043,0,0,0,0.0,0,0.0,0,2009,909,0.42,30243.53,0.4525,22325,143,95.0,38.0,17.0,37.0,16.0,29.0,0
MBJ0312,2 - Sales,Salesman,1,642,360,0,0,3,0.0,0.0,0.0047,2047,1018,3065,0.6679,1019,3.82,11,5053,2303,0.57,30022.8,0.4558,56052,126,162.0,22.0,45.0,49.0,12.0,26.0,0
MBR0724,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,338,155,0.0,29668.41,0.4586,3460,75,10.0,33.0,44.0,18.0,35.0,31.0,0
MBW0809,2 - SoftwareManagement,ComputerScientist,1,30,30,0,0,1,0.0,0.0,0.0333,0,0,0,0.0,0,0.0,0,258,116,0.7,29637.96,0.4496,2850,94,95.0,43.0,45.0,44.0,18.0,19.0,0
MCD0125,2 - ManufacturingEngineering,MechanicalEngineer,1,364,221,0,72,2,0.0,0.1978,0.0055,132,66,198,0.6667,434,8.04,16,1542,788,0.55,29670.0,0.511,16720,147,95.0,36.0,26.0,50.0,22.0,23.0,0
MCF0327,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5031,2284,0.0,29765.57,0.454,56052,199,162.0,39.0,41.0,24.0,44.0,25.0,0
MCF0600,3 - Assembly,ProductionLineWorker,1,308,308,7,54,2,0.0227,0.1753,0.0065,72,36,108,0.6667,102,25.5,27,239,87,0.2,29836.14,0.364,2453,68,10.01,39.0,49.0,13.0,26.0,27.0,1
MCJ0324,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4982,2230,0.34,29984.79,0.4476,56052,129,162.0,28.0,20.0,40.0,20.0,36.0,0
MCS0035,6 - Security,SecurityGuard,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4650,2595,0.0,30132.49,0.5581,49478,224,143.0,42.0,17.0,38.0,15.0,33.0,0
MCT0720,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,337,147,0.0,30014.29,0.4362,3460,55,10.0,34.0,12.0,20.0,22.0,37.0,0
MDH0580,3 - Assembly,ProductionLineWorker,1,296,296,0,0,1,0.0,0.0,0.0034,1257,626,1883,0.6676,622,3.27,10,295,140,0.81,28833.61,0.4746,3089,131,10.44,41.0,37.0,18.0,40.0,31.0,1
MDH0686,2 - SoftwareManagement,SoftwareEngineer,1,845,487,0,201,3,0.0,0.2379,0.0036,0,0,0,0.0,0,0.0,0,4020,1985,0.85,29893.13,0.4938,43605,213,95.0,37.0,43.0,31.0,20.0,38.0,0
MDM0625,2 - Sales,Salesman,1,685,408,0,0,2,0.0,0.0,0.0029,5452,2719,8171,0.6672,8346,24.19,27,5341,1978,0.2,30130.43,0.3703,55890,133,162.0,18.0,42.0,36.0,27.0,24.0,0
MDM0976,1 - Personnel,HumanResourceSpecialist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3700,1873,0.0,29888.6,0.5062,39444,120,114.0,41.0,40.0,38.0,20.0,31.0,0
MES0407,3 - Engineering,SystemsEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2998,1683,0.76,30170.23,0.5614,32775,219,95.0,38.0,44.0,25.0,47.0,37.0,0
MFV0897,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,996,493,0.0,30148.8,0.495,10005,138,29.0,18.0,13.0,23.0,25.0,33.0,0
MGS0974,1 - Personnel,HumanResourceSpecialist,1,421,421,0,39,2,0.0,0.0926,0.0048,283,141,424,0.6675,162,3.06,8,4073,1888,0.59,30044.84,0.4635,43320,150,114.0,17.0,39.0,39.0,40.0,27.0,0
MHA0798,1 - Research,Mathematician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3030,1513,0.0,29829.58,0.4993,32870,168,95.0,11.0,27.0,17.0,22.0,40.0,0
MHG0244,3 - Engineering,MechanicalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2977,1538,0.0,30294.93,0.5166,32870,182,95.0,42.0,46.0,21.0,15.0,22.0,0
MHG0733,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4973,2606,0.0,29868.23,0.524,56052,148,162.0,43.0,30.0,24.0,42.0,29.0,0
MHH0180,3 - FieldService,Technician,1,485,274,0,65,1,0.0,0.134,0.0021,0,0,0,0.0,0,0.0,0,805,431,0.22,30191.5,0.5354,7398,160,27.0,19.0,41.0,35.0,10.0,29.0,0
MIB0904,3 - FieldService,Technician,1,626,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,1014,582,0.66,30899.03,0.574,10034,157,29.0,22.0,21.0,34.0,38.0,25.0,0
MIC0726,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5039,2555,0.33,30180.98,0.507,56052,194,162.0,32.0,41.0,43.0,17.0,23.0,0
MIL0255,3 - Engineering,ElectricalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3036,1647,0.37,30372.24,0.5425,32870,206,95.0,38.0,16.0,39.0,21.0,27.0,0
MIM0712,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,339,124,0.81,30062.28,0.3658,3460,51,10.0,16.0,15.0,39.0,23.0,22.0,0
MJB0588,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,372,197,0.22,29631.16,0.5296,3460,111,10.0,39.0,24.0,15.0,47.0,38.0,0
MJM0510,3 - FieldService,Technician,1,728,462,0,0,4,0.0,0.0,0.0055,0,0,0,0.0,0,0.0,0,1005,465,0.75,30216.83,0.4627,10034,116,29.0,32.0,33.0,22.0,18.0,39.0,0
MJS0890,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1022,615,0.72,29742.03,0.6018,10034,164,29.0,10.0,26.0,16.0,11.0,29.0,0
MKG0711,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,337,186,0.0,30729.46,0.5519,3460,138,10.0,17.0,26.0,43.0,32.0,38.0,0
MKL0941,2 - SoftwareManagement,SoftwareEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2973,1119,0.0,29858.58,0.3764,32870,147,95.0,16.0,26.0,20.0,38.0,30.0,0
MKP0861,2 - Sales,Salesman,1,620,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,4983,2751,0.71,29717.43,0.5521,56052,178,162.0,36.0,42.0,39.0,34.0,29.0,0
MKS0204,3 - Contracts,Attorney,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3682,1395,0.19,30237.05,0.3789,37368,101,108.0,21.0,30.0,21.0,16.0,31.0,0
MKW0441,3 - Engineering,Technician,1,649,377,7,1,8,0.0108,0.0015,0.0123,1393,693,2086,0.6678,421,2.75,10,1011,492,0.76,30023.2,0.4866,9342,124,27.0,15.0,25.0,45.0,20.0,34.0,0
MLD0755,2 - Sales,Salesman,1,610,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,5065,2775,0.79,29951.04,0.5479,56052,207,162.0,24.0,18.0,19.0,43.0,37.0,0
MLG0475,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,337,163,0.58,30170.72,0.4837,3460,129,10.0,45.0,16.0,18.0,19.0,25.0,0
MLL0598,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,5545,2766,8311,0.6672,353,2.52,7,335,168,0.26,29463.99,0.5015,3450,135,10.0,44.0,17.0,23.0,49.0,29.0,0
MLM0950,3 - Assembly,ProductionLineWorker,1,840,509,9,153,3,0.0107,0.1821,0.0036,1694,844,2538,0.6675,2752,7.15,15,404,246,0.74,30430.37,0.6089,4210,162,10.0,24.0,20.0,29.0,23.0,36.0,0
MLP0668,1 - Research,Mathematician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3034,1488,0.83,30006.71,0.4904,32870,164,95.0,40.0,17.0,16.0,43.0,33.0,0
MMB0488,2 - Sales,Salesman,1,310,310,0,0,1,0.0,0.0,0.0032,0,0,0,0.0,0,0.0,0,4439,1675,0.35,29842.5,0.3773,50220,100,162.0,21.0,18.0,16.0,24.0,27.0,0
MMG0943,2 - SoftwareManagement,SoftwareEngineer,1,465,465,0,0,3,0.0,0.0,0.0065,0,0,0,0.0,0,0.0,0,2999,1359,0.79,29796.36,0.4532,32775,179,95.0,23.0,27.0,28.0,34.0,26.0,0
MNC0717,3 - Assembly,ProductionLineWorker,1,715,455,0,0,3,0.0,0.0,0.0042,0,0,0,0.0,0,0.0,0,338,143,0.72,29986.48,0.4231,3460,66,10.0,30.0,37.0,22.0,22.0,34.0,0
MNR0829,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,331,167,0.41,29601.19,0.5045,3460,137,10.0,41.0,33.0,40.0,15.0,23.0,0
MNS0224,6 - Security,ITAdmin,1,1413,1413,691,0,659,0.489,0.0,0.4664,0,0,0,0.0,0,0.0,0,3688,1918,0.39,30015.03,0.5201,39304,182,113.6,46.0,21.0,22.0,45.0,30.0,0
MOH0273,3 - Engineering,HardwareEngineer,1,401,401,0,53,1,0.0,0.1322,0.0025,6295,3140,9435,0.6672,9306,23.21,27,3463,1602,0.19,30325.19,0.4626,38095,139,95.0,39.0,40.0,47.0,50.0,26.0,0
MOP0763,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,995,374,0.0,29745.63,0.3759,10034,70,29.0,43.0,41.0,22.0,20.0,33.0,0
MOS0047,6 - Security,ITAdmin,1,895,756,355,0,416,0.3966,0.0,0.4648,1774,886,2660,0.6669,1593,9.71,29,1892,738,0.81,29938.73,0.3901,20118,147,114.31,49.0,39.0,24.0,34.0,23.0,1
MPM0220,6 - Security,ITAdmin,1,1085,920,458,1,456,0.4221,0.0009,0.4203,4978,2484,7462,0.6671,6689,30.97,46,2307,1106,0.23,30407.59,0.4794,24551,168,113.66,35.0,20.0,42.0,22.0,20.0,1
MPT0376,1 - Research,Mathematician,1,734,449,0,37,3,0.0,0.0504,0.0041,815,405,1220,0.668,1054,4.6,12,3195,1544,0.5,30287.9,0.4833,32760,161,90.0,19.0,37.0,41.0,48.0,35.0,0
MSD0939,2 - SoftwareManagement,ComputerProgrammer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2993,1049,0.21,29874.36,0.3505,32870,135,95.0,24.0,37.0,15.0,42.0,31.0,0
MSG0839,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,335,181,0.23,29517.08,0.5403,3450,137,10.0,42.0,46.0,19.0,39.0,29.0,0
MSH0040,6 - Security,ITAdmin,1,1050,1050,512,0,540,0.4876,0.0,0.5143,0,0,0,0.0,0,0.0,0,2711,1442,0.8,30088.08,0.5319,28970,203,113.61,41.0,11.0,44.0,27.0,31.0,0
MSO0222,6 - Security,ITAdmin,1,950,950,467,0,490,0.4916,0.0,0.5158,4,2,6,0.6667,1,1.0,1,2546,1003,0.0,30137.96,0.394,27086,137,113.33,32.0,12.0,39.0,46.0,28.0,1
MSS0001,Unknown,President,1,614,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,12034,6793,0.17,30031.57,0.5645,138000,196,400.0,21.0,44.0,24.0,45.0,19.0,0
MSZ0310,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5011,2740,0.37,29928.53,0.5468,56052,241,162.0,24.0,38.0,18.0,31.0,29.0,0
MTB0620,2 - Sales,Salesman,1,626,346,0,0,1,0.0,0.0,0.0016,2004,999,3003,0.6673,1971,6.1,14,5042,2329,0.72,29916.56,0.4619,56052,175,162.0,38.0,44.0,41.0,50.0,28.0,0
MTT0901,3 - FieldService,Technician,1,49,29,0,0,1,0.0,0.0,0.0204,180,90,270,0.6667,187,6.68,16,82,35,1.05,29655.87,0.4268,841,57,29.0,41.0,34.0,30.0,40.0,30.0,0
MVB0515,3 - FieldService,Technician,1,712,436,0,0,21,0.0,0.0,0.0295,731,364,1095,0.6676,1777,7.53,16,1000,425,0.77,29769.64,0.425,9342,67,27.0,38.0,14.0,33.0,31.0,28.0,0
MVF0594,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,335,206,0.0,30450.14,0.6149,3460,205,10.0,35.0,38.0,33.0,44.0,36.0,0
MVH0373,6 - Security,ITAdmin,1,247,247,122,0,165,0.4939,0.0,0.668,0,0,0,0.0,0,0.0,0,701,338,0.49,30163.75,0.4822,7524,153,114.0,44.0,19.0,20.0,21.0,25.0,0
MYD0978,1 - Personnel,HumanResourceSpecialist,1,255,255,3,1,1,0.0118,0.0039,0.0039,14,7,21,0.6667,15,15.0,15,2687,1543,0.34,29986.74,0.5742,28617,180,113.56,39.0,32.0,36.0,13.0,32.0,1
NAB0801,1 - Research,Mathematician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3028,1360,0.2,29941.9,0.4491,32870,144,95.0,28.0,34.0,10.0,41.0,29.0,0
NAB0903,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1063,641,0.0,30077.15,0.603,10034,180,29.0,44.0,30.0,19.0,30.0,37.0,0
NAF0033,6 - Security,SecurityGuard,1,344,344,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4678,2148,0.33,30258.12,0.4592,49192,186,143.0,34.0,40.0,19.0,35.0,29.0,0
NAF0326,2 - Sales,Salesman,1,977,622,0,218,48,0.0,0.2231,0.0491,1790,890,2680,0.6679,2446,6.12,16,7121,2610,0.6,29944.04,0.3665,74034,75,162.0,33.0,15.0,25.0,20.0,30.0,0
NAH0503,2 - Sales,Salesman,1,465,465,22,52,2,0.0473,0.1118,0.0043,0,0,0,0.0,0,0.0,0,5750,3103,0.58,29756.87,0.5397,64152,258,162.0,33.0,17.0,23.0,35.0,38.0,0
NAR0981,3 - Training,ComputerTrainer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3022,1767,0.77,30001.73,0.5847,32870,217,95.0,39.0,39.0,16.0,50.0,36.0,0
NBC0412,3 - Engineering,SystemsEngineer,1,349,349,0,0,4,0.0,0.0,0.0115,0,0,0,0.0,0,0.0,0,3367,1682,0.65,29793.87,0.4996,34600,191,100.0,14.0,25.0,18.0,18.0,31.0,0
NBH0256,3 - Engineering,ElectricalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3022,1521,0.66,29722.23,0.5033,32870,114,95.0,41.0,43.0,14.0,21.0,22.0,0
NCE0097,3 - Engineering,SystemsEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3032,1693,0.19,30102.65,0.5584,34600,235,100.0,48.0,36.0,20.0,11.0,35.0,0
NCH0179,3 - FieldService,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3707,2232,0.66,30128.81,0.6021,39444,232,114.0,17.0,12.0,40.0,17.0,25.0,0
NCK0295,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,334,183,0.0,29882.03,0.5479,3460,189,10.0,31.0,30.0,38.0,36.0,34.0,0
NCK0421,3 - Engineering,ComputerScientist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2995,1623,0.0,29719.63,0.5419,32870,188,95.0,40.0,41.0,18.0,43.0,24.0,0
NCO0666,1 - Research,Scientist,1,622,350,0,0,2,0.0,0.0,0.0032,0,0,0,0.0,0,0.0,0,3028,1437,0.62,29911.28,0.4746,32870,172,95.0,40.0,45.0,10.0,12.0,31.0,0
NDM0417,3 - Engineering,ComputerScientist,1,720,441,0,0,2,0.0,0.0,0.0028,1379,687,2066,0.6675,1284,4.52,12,3044,1463,0.79,30234.69,0.4806,32870,187,95.0,44.0,36.0,50.0,12.0,34.0,0
NGC0058,1 - Research,Mathematician,1,492,492,0,101,36,0.0,0.2053,0.0732,350,175,525,0.6667,200,2.82,9,3713,1477,0.5,30023.04,0.3978,42800,143,100.0,44.0,45.0,39.0,15.0,27.0,0
NGF0157,3 - FinancialPlanning,FinancialAnalyst,1,795,466,38,104,2,0.0478,0.1308,0.0025,284,141,425,0.6682,305,3.59,8,3540,1945,0.49,29724.39,0.5494,36450,196,90.0,45.0,38.0,22.0,46.0,32.0,0
NGO0690,2 - SoftwareManagement,SoftwareEngineer,1,622,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,3017,1707,0.51,29781.31,0.5658,32775,216,95.0,43.0,41.0,41.0,17.0,24.0,0
NHE0919,1 - Research,Scientist,1,612,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,3037,1416,0.75,29655.63,0.4662,32870,174,95.0,25.0,16.0,32.0,21.0,24.0,0
NHH0185,3 - FieldService,Technician,1,355,355,0,0,10,0.0,0.0,0.0282,0,0,0,0.0,0,0.0,0,1006,484,0.21,29983.29,0.4811,9342,114,27.0,41.0,43.0,19.0,21.0,33.0,0
