user,day,logon_count,off_hours_logons,distinct_pcs,usb_connects,off_hours_usb,files_copied_to_usb,sensitive_files_to_usb,total_emails_sent,external_emails_sent,total_attachments,total_email_size,http_requests,cloud_job_visits,role_encoded,department_encoded,supervisor_encoded,is_insider
MGI5307,2010-02-19,1,1,1,0.0,0.0,1.0,0.0,13.0,1.0,11.0,3047289.0,108.0,4.0,1,1,17,0
MLE3810,2010-02-19,3,0,1,0.0,0.0,0.0,0.0,9.0,2.0,5.0,1724807.0,110.0,1.0,6,4,19,0
MNL1438,2010-02-19,1,0,1,0.0,0.0,0.0,0.0,6.0,3.0,9.0,2110439.0,72.0,2.0,5,3,15,0
MSH7807,2010-02-19,1,0,1,0.0,0.0,0.0,0.0,9.0,3.0,11.0,2104431.0,59.0,1.0,1,4,12,0
MUB0827,2010-02-19,1,1,1,0.0,0.0,2.0,1.0,4.0,3.0,2.0,925836.0,104.0,0.0,4,4,15,0
NBM1814,2010-02-19,2,1,1,0.0,0.0,1.0,0.0,15.0,0.0,12.0,3641518.0,132.0,9.0,5,6,27,0
NDV4503,2010-02-19,3,2,2,0.0,0.0,6.0,3.0,5.0,2.0,0.0,187785.0,73.0,2.0,2,5,4,0
NHY9248,2010-02-19,2,0,2,0.0,0.0,3.0,1.0,9.0,3.0,7.0,1820478.0,100.0,2.0,9,4,17,0
NJE9267,2010-02-19,5,2,1,0.0,0.0,1.0,0.0,4.0,3.0,10.0,2883669.0,64.0,6.0,1,6,9,0
NJT3274,2010-02-19,1,2,1,0.0,0.0,4.0,2.0,6.0,3.0,6.0,1463401.0,117.0,7.0,4,3,9,0
NRI9556,2010-02-19,4,0,1,0.0,0.0,1.0,1.0,9.0,1.0,9.0,2599456.0,141.0,3.0,7,6,3,0
NRU3936,2010-02-19,2,1,1,1.0,0.0,3.0,2.0,2.0,1.0,1.0,125316.0,46.0,0.0,7,5,4,0
ODH5540,2010-02-19,2,2,1,0.0,0.0,2.0,1.0,11.0,4.0,8.0,2625616.0,53.0,0.0,1,4,17,0
OEM8566,2010-02-19,2,1,1,0.0,0.0,0.0,0.0,4.0,0.0,5.0,1115003.0,80.0,3.0,8,6,23,0
OET6830,2010-02-19,2,1,1,1.0,0.0,1.0,1.0,9.0,3.0,7.0,2153079.0,71.0,0.0,3,3,25,0
OLL2272,2010-02-19,2,3,2,0.0,0.0,2.0,1.0,7.0,0.0,7.0,2200132.0,104.0,2.0,10,5,3,0
OLN5687,2010-02-19,1,0,1,0.0,0.0,0.0,0.0,5.0,2.0,5.0,1313104.0,37.0,0.0,1,1,17,0
OMU2669,2010-02-19,4,1,3,0.0,0.0,0.0,0.0,13.0,3.0,12.0,3209259.0,69.0,1.0,8,6,26,0
OQO5535,2010-02-19,1,0,1,0.0,0.0,2.0,1.0,4.0,0.0,7.0,1768667.0,92.0,4.0,11,4,25,0
OYC3975,2010-02-19,5,1,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,142055.0,99.0,6.0,7,5,5,0
PAJ4367,2010-02-19,5,3,2,0.0,0.0,5.0,4.0,5.0,2.0,5.0,1348688.0,103.0,4.0,11,3,4,0
PGI3675,2010-02-19,1,1,1,0.0,0.0,0.0,0.0,14.0,4.0,12.0,3093863.0,102.0,3.0,0,6,26,0
PJY0876,2010-02-19,3,4,1,0.0,0.0,7.0,3.0,14.0,6.0,11.0,2760914.0,97.0,2.0,5,0,6,0
PPH0228,2010-02-19,1,0,2,0.0,0.0,1.0,0.0,12.0,4.0,9.0,2307064.0,108.0,6.0,0,0,13,0
PUQ6424,2010-02-19,2,0,2,0.0,0.0,0.0,0.0,11.0,2.0,6.0,1832649.0,102.0,3.0,2,3,4,0
QCT4158,2010-02-19,3,0,1,0.0,0.0,4.0,3.0,6.0,2.0,9.0,2874398.0,91.0,1.0,9,5,14,0
QHQ5150,2010-02-19,2,0,2,1.0,0.0,3.0,1.0,6.0,2.0,8.0,2132757.0,87.0,1.0,2,5,27,0
QOY4162,2010-02-19,2,1,1,0.0,0.0,3.0,0.0,8.0,1.0,6.0,1223016.0,43.0,1.0,6,3,18,0
QSC3123,2010-02-19,4,5,1,9.0,2.0,22.0,20.0,11.0,0.0,10.0,2755082.0,54.0,5.0,9,4,25,1
QUT1345,2010-02-19,2,1,1,0.0,0.0,3.0,1.0,9.0,3.0,13.0,2920918.0,77.0,3.0,1,3,12,0
RCE5876,2010-02-19,2,0,1,0.0,0.0,1.0,0.0,8.0,4.0,10.0,2248665.0,106.0,4.0,8,6,1,0
RLI6273,2010-02-19,1,0,1,0.0,0.0,0.0,0.0,6.0,2.0,10.0,2832724.0,98.0,4.0,1,4,22,0
RUT1946,2010-02-19,5,10,3,6.0,1.0,22.0,17.0,15.0,6.0,18.0,4676443.0,41.0,6.0,9,2,23,1
SBF1746,2010-02-19,1,0,2,0.0,0.0,0.0,0.0,9.0,3.0,9.0,2437013.0,82.0,5.0,7,6,22,0
SDT4191,2010-02-19,1,0,2,0.0,0.0,4.0,2.0,8.0,4.0,4.0,1577743.0,36.0,1.0,0,0,14,0
SEX5010,2010-02-19,1,1,1,0.0,0.0,1.0,1.0,15.0,4.0,20.0,5195269.0,104.0,3.0,10,6,12,0
SHV5792,2010-02-19,3,2,1,0.0,0.0,3.0,0.0,2.0,0.0,2.0,174948.0,134.0,2.0,7,1,7,0
SSY7686,2010-02-19,2,2,1,0.0,0.0,0.0,0.0,18.0,4.0,15.0,3370975.0,80.0,1.0,5,2,13,0
TPH4125,2010-02-19,1,0,1,0.0,0.0,5.0,3.0,10.0,2.0,14.0,4458339.0,91.0,1.0,1,5,27,0
TPY8677,2010-02-19,4,3,2,0.0,0.0,1.0,0.0,5.0,1.0,4.0,1101032.0,58.0,0.0,3,5,8,0
TTJ2624,2010-02-19,1,1,1,0.0,0.0,0.0,0.0,10.0,4.0,7.0,2205434.0,71.0,1.0,9,6,22,0
TTS7860,2010-02-19,1,0,1,0.0,0.0,2.0,0.0,6.0,1.0,6.0,1431806.0,117.0,2.0,11,5,9,0
TVL8047,2010-02-19,2,1,2,0.0,0.0,2.0,2.0,13.0,1.0,13.0,3846028.0,102.0,4.0,2,4,12,0
TWU8511,2010-02-19,4,0,1,1.0,0.0,0.0,0.0,13.0,1.0,11.0,2541621.0,70.0,2.0,8,2,26,0
UBE4939,2010-02-19,4,2,3,0.0,0.0,7.0,1.0,13.0,1.0,11.0,3828439.0,62.0,6.0,1,0,18,0
UEH9251,2010-02-19,2,1,1,1.0,0.0,4.0,2.0,10.0,4.0,12.0,2906664.0,37.0,0.0,8,0,10,0
UKR6395,2010-02-19,1,1,1,0.0,0.0,0.0,0.0,7.0,1.0,6.0,1201456.0,34.0,2.0,2,2,13,0
ULT2722,2010-02-19,1,0,1,0.0,0.0,2.0,1.0,2.0,2.0,2.0,480432.0,49.0,0.0,4,0,25,0
UQK8227,2010-02-19,1,0,1,0.0,0.0,4.0,2.0,7.0,0.0,2.0,829356.0,73.0,1.0,0,3,11,0
USS4618,2010-02-19,1,0,1,0.0,0.0,5.0,3.0,3.0,2.0,4.0,530237.0,125.0,2.0,0,5,11,0
UUU6648,2010-02-19,3,2,2,0.0,0.0,1.0,1.0,11.0,2.0,7.0,2043239.0,87.0,6.0,0,6,16,0
VBL5911,2010-02-19,1,0,2,0.0,0.0,0.0,0.0,10.0,2.0,6.0,1493617.0,42.0,2.0,11,3,14,0
VBW2813,2010-02-19,3,3,1,0.0,0.0,5.0,2.0,6.0,1.0,6.0,2082552.0,26.0,1.0,3,6,15,0
VDL1237,2010-02-19,4,1,1,0.0,0.0,11.0,4.0,9.0,0.0,6.0,2093019.0,60.0,3.0,4,6,10,0
VFU0073,2010-02-19,2,0,1,0.0,0.0,0.0,0.0,17.0,2.0,15.0,3435005.0,125.0,3.0,9,6,8,0
VIZ5045,2010-02-19,2,0,1,0.0,0.0,1.0,0.0,9.0,4.0,8.0,2591984.0,48.0,1.0,0,3,1,0
VKX2883,2010-02-19,1,1,1,0.0,0.0,3.0,0.0,11.0,2.0,9.0,2034872.0,105.0,4.0,10,2,6,0
VNI5142,2010-02-19,2,1,1,1.0,0.0,0.0,0.0,7.0,1.0,5.0,1139801.0,102.0,5.0,8,6,22,0
VVU9026,2010-02-19,2,0,2,0.0,0.0,2.0,0.0,4.0,2.0,0.0,130268.0,37.0,0.0,11,1,11,0
VVY1052,2010-02-19,1,0,1,0.0,0.0,3.0,2.0,7.0,2.0,7.0,2081424.0,98.0,2.0,2,2,15,0
VXF8934,2010-02-19,2,1,1,0.0,0.0,0.0,0.0,9.0,2.0,11.0,3486274.0,132.0,8.0,4,0,22,0
WAR1091,2010-02-19,6,5,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,367512.0,69.0,0.0,7,5,27,0
WBM5944,2010-02-19,6,5,3,0.0,0.0,1.0,1.0,13.0,5.0,13.0,3983433.0,23.0,0.0,6,4,25,0
WLH0216,2010-02-19,3,4,3,0.0,0.0,1.0,1.0,7.0,2.0,4.0,642818.0,115.0,5.0,5,0,8,0
WOC7649,2010-02-19,3,1,1,0.0,0.0,0.0,0.0,7.0,3.0,7.0,1204822.0,116.0,4.0,4,1,8,0
WVH6316,2010-02-19,1,1,1,0.0,0.0,2.0,0.0,12.0,3.0,13.0,3379934.0,84.0,7.0,9,3,15,0
XDT1792,2010-02-19,1,1,1,0.0,0.0,5.0,4.0,10.0,7.0,13.0,3312768.0,88.0,1.0,5,3,6,0
XGF2493,2010-02-19,4,3,1,0.0,0.0,2.0,1.0,6.0,0.0,5.0,1348079.0,53.0,0.0,2,5,23,0
XGZ9360,2010-02-19,4,0,2,0.0,0.0,4.0,1.0,7.0,2.0,7.0,1598553.0,97.0,1.0,2,1,0,0
XHL6619,2010-02-19,2,0,1,0.0,0.0,1.0,0.0,11.0,1.0,10.0,2055244.0,58.0,0.0,2,6,13,0
XTJ9675,2010-02-19,1,0,1,0.0,0.0,1.0,0.0,13.0,0.0,10.0,2151426.0,29.0,2.0,0,3,2,0
XXP1655,2010-02-19,5,1,2,0.0,0.0,1.0,0.0,14.0,3.0,11.0,2905136.0,88.0,1.0,8,5,25,0
YAE2296,2010-02-19,4,3,2,0.0,0.0,2.0,0.0,16.0,6.0,17.0,3570024.0,120.0,2.0,6,1,16,0
YDM6963,2010-02-19,1,0,2,0.0,0.0,1.0,0.0,4.0,1.0,5.0,1668973.0,112.0,1.0,3,0,7,0
YIO5206,2010-02-19,3,1,1,0.0,0.0,1.0,0.0,7.0,2.0,7.0,1834297.0,45.0,1.0,3,0,26,0
YLE8326,2010-02-19,4,4,1,0.0,0.0,1.0,1.0,5.0,2.0,1.0,346081.0,43.0,1.0,4,2,9,0
YNX1016,2010-02-19,1,1,1,0.0,0.0,1.0,0.0,14.0,9.0,12.0,2498138.0,136.0,6.0,0,6,27,0
YST5811,2010-02-19,1,0,1,0.0,0.0,0.0,0.0,7.0,3.0,7.0,1166686.0,120.0,1.0,5,0,2,0
ZDH5063,2010-02-19,4,4,2,0.0,0.0,9.0,2.0,4.0,0.0,4.0,728895.0,77.0,3.0,10,2,7,0
ZFG0374,2010-02-19,3,0,1,1.0,0.0,3.0,1.0,8.0,0.0,8.0,2501634.0,106.0,0.0,3,0,24,0
ZFH4085,2010-02-19,4,2,1,0.0,0.0,1.0,0.0,3.0,0.0,3.0,1084250.0,70.0,5.0,3,6,26,0
ZHD4885,2010-02-19,1,0,1,0.0,0.0,3.0,1.0,7.0,3.0,4.0,928971.0,69.0,0.0,6,4,19,0
ZIF9528,2010-02-19,3,0,1,1.0,0.0,1.0,0.0,18.0,4.0,17.0,3931182.0,36.0,1.0,3,5,16,0
ZPL3468,2010-02-19,2,2,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,237945.0,45.0,1.0,2,4,5,0
ZRK4063,2010-02-19,1,0,1,0.0,0.0,2.0,0.0,13.0,3.0,17.0,4379482.0,47.0,1.0,0,4,26,0
ZUI9718,2010-02-19,1,0,2,0.0,0.0,0.0,0.0,13.0,7.0,6.0,1586450.0,98.0,1.0,10,5,27,0
ZWA2339,2010-02-19,4,0,1,0.0,0.0,0.0,0.0,3.0,1.0,2.0,234298.0,41.0,3.0,1,0,26,0
ZWV4627,2010-02-19,1,0,1,0.0,0.0,6.0,3.0,10.0,3.0,6.0,1725138.0,56.0,2.0,2,6,19,0
JPS8745,2010-02-20,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,12,0
KIX3704,2010-02-20,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,24,0
KYR0991,2010-02-20,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,8,0
LMQ7847,2010-02-20,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,19,0
NBM1814,2010-02-20,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,27,0
ODH5540,2010-02-20,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,17,0
QUT1345,2010-02-20,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,12,0
RUT1946,2010-02-20,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,23,1
WAR1091,2010-02-20,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5,27,0
WBM5944,2010-02-20,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,25,0
XXP1655,2010-02-20,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,25,0
ZDH5063,2010-02-20,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2,7,0
ADB8311,2010-02-22,1,0,1,0.0,0.0,1.0,0.0,10.0,1.0,10.0,2417562.0,138.0,3.0,8,0,8,0
ADG1145,2010-02-22,1,0,1,1.0,0.0,2.0,1.0,10.0,3.0,10.0,2789669.0,49.0,0.0,7,0,27,0
ASC7389,2010-02-22,1,0,1,0.0,0.0,2.0,1.0,3.0,1.0,3.0,692896.0,107.0,1.0,4,1,25,0
ATM7194,2010-02-22,1,0,2,0.0,0.0,2.0,1.0,12.0,4.0,20.0,5296440.0,33.0,1.0,3,1,8,0
AUI6616,2010-02-22,1,0,1,0.0,0.0,1.0,0.0,6.0,2.0,7.0,1873839.0,62.0,5.0,0,5,23,0
AYY2409,2010-02-22,1,0,1,0.0,0.0,2.0,2.0,7.0,1.0,6.0,1613897.0,109.0,4.0,10,5,7,0
AZE5960,2010-02-22,2,2,1,0.0,0.0,2.0,0.0,15.0,3.0,12.0,2234334.0,96.0,6.0,10,5,26,0
BFH3103,2010-02-22,1,0,1,0.0,0.0,2.0,1.0,5.0,1.0,5.0,1102269.0,105.0,1.0,6,4,26,0
BMU1894,2010-02-22,1,1,1,0.0,0.0,0.0,0.0,9.0,4.0,14.0,3488466.0,63.0,3.0,0,3,5,0
BZL8931,2010-02-22,1,0,1,0.0,0.0,4.0,2.0,12.0,4.0,16.0,4363649.0,65.0,1.0,5,4,19,0
CCL9026,2010-02-22,2,2,1,0.0,0.0,2.0,1.0,5.0,1.0,2.0,695880.0,55.0,1.0,6,2,26,0
COU3039,2010-02-22,3,3,1,0.0,0.0,0.0,0.0,13.0,0.0,18.0,3686255.0,81.0,1.0,2,4,11,0
COX0638,2010-02-22,3,1,1,0.0,0.0,6.0,3.0,14.0,7.0,11.0,2426703.0,56.0,1.0,2,5,1,0
CQZ8674,2010-02-22,8,2,1,3.0,0.0,4.0,2.0,7.0,1.0,5.0,1472098.0,45.0,1.0,2,5,15,0
CUR4388,2010-02-22,2,0,1,1.0,0.0,1.0,1.0,8.0,2.0,9.0,3480463.0,57.0,4.0,8,4,9,0
CVC0519,2010-02-22,3,2,2,3.0,0.0,6.0,1.0,11.0,0.0,14.0,2955351.0,60.0,0.0,3,0,12,0
DHG6594,2010-02-22,1,0,1,1.0,0.0,0.0,0.0,7.0,3.0,6.0,1788297.0,58.0,4.0,8,5,19,0
DJY4258,2010-02-22,2,0,1,0.0,0.0,1.0,1.0,7.0,0.0,12.0,2758355.0,29.0,1.0,11,2,26,0
DLS2023,2010-02-22,2,2,1,0.0,0.0,3.0,2.0,11.0,0.0,7.0,1198204.0,124.0,8.0,7,5,0,0
DNM3159,2010-02-22,3,0,1,0.0,0.0,11.0,5.0,7.0,3.0,4.0,1087240.0,100.0,5.0,11,3,15,0
DON7838,2010-02-22,2,0,1,0.0,0.0,3.0,3.0,9.0,5.0,3.0,799375.0,30.0,0.0,10,6,24,0
DOO3709,2010-02-22,1,1,1,0.0,0.0,0.0,0.0,7.0,1.0,3.0,609739.0,112.0,1.0,1,2,11,0
DPC6498,2010-02-22,4,0,1,0.0,0.0,5.0,2.0,13.0,4.0,11.0,3357258.0,120.0,1.0,11,6,26,0
DQV1058,2010-02-22,1,0,2,0.0,0.0,3.0,2.0,8.0,1.0,7.0,1245485.0,66.0,1.0,10,5,17,0
DXC7486,2010-02-22,1,1,1,0.0,0.0,2.0,0.0,11.0,2.0,14.0,3322176.0,46.0,1.0,10,2,21,0
DYK4823,2010-02-22,2,1,1,0.0,0.0,2.0,1.0,6.0,2.0,1.0,629102.0,31.0,0.0,10,3,11,0
EEN0449,2010-02-22,1,1,1,0.0,0.0,1.0,1.0,5.0,4.0,6.0,1515321.0,39.0,1.0,10,3,3,0
EHP1536,2010-02-22,1,0,1,0.0,0.0,0.0,0.0,16.0,2.0,14.0,4107363.0,96.0,4.0,6,5,8,0
EIR1445,2010-02-22,1,1,1,0.0,0.0,0.0,0.0,12.0,2.0,16.0,3559073.0,123.0,8.0,3,4,11,0
ETS3545,2010-02-22,5,1,1,0.0,0.0,0.0,0.0,8.0,1.0,4.0,654775.0,24.0,0.0,9,5,20,0
EYT8043,2010-02-22,5,6,1,0.0,0.0,10.0,4.0,7.0,1.0,4.0,1175443.0,84.0,0.0,7,2,1,0
FCN9756,2010-02-22,3,3,1,0.0,0.0,1.0,1.0,5.0,5.0,2.0,559764.0,29.0,2.0,11,3,26,0
GGB1397,2010-02-22,2,2,1,0.0,0.0,0.0,0.0,11.0,0.0,13.0,3035454.0,81.0,2.0,3,3,4,0
GGZ7460,2010-02-22,2,1,1,0.0,0.0,2.0,2.0,12.0,5.0,11.0,2169062.0,95.0,7.0,2,6,9,0
GHR6302,2010-02-22,1,0,1,0.0,0.0,1.0,0.0,10.0,1.0,12.0,2993759.0,54.0,4.0,11,2,9,0
GHU9488,2010-02-22,2,2,1,0.0,0.0,1.0,0.0,13.0,4.0,5.0,1463421.0,19.0,1.0,10,4,26,0
GRQ1397,2010-02-22,3,0,2,0.0,0.0,0.0,0.0,11.0,4.0,10.0,2524892.0,84.0,1.0,11,0,15,0
GUG7168,2010-02-22,4,3,1,0.0,0.0,0.0,0.0,15.0,8.0,15.0,4470548.0,135.0,4.0,7,5,1,0
GZI8020,2010-02-22,4,3,2,0.0,0.0,1.0,0.0,12.0,1.0,11.0,2304277.0,49.0,0.0,0,2,16,0
HBA3736,2010-02-22,3,1,1,0.0,0.0,3.0,1.0,8.0,1.0,7.0,1959371.0,34.0,3.0,11,2,1,0
HDA6776,2010-02-22,5,4,3,0.0,0.0,0.0,0.0,9.0,4.0,5.0,1084221.0,48.0,0.0,9,4,7,0
HLN2478,2010-02-22,4,5,1,0.0,0.0,0.0,0.0,8.0,5.0,5.0,1289057.0,71.0,2.0,1,3,12,0
HLZ9923,2010-02-22,3,0,2,0.0,0.0,7.0,3.0,8.0,2.0,6.0,1183317.0,81.0,2.0,11,5,4,0
HMR4907,2010-02-22,4,5,1,0.0,0.0,8.0,2.0,2.0,0.0,3.0,420457.0,103.0,3.0,4,3,23,0
HVG7968,2010-02-22,4,1,3,3.0,0.0,2.0,0.0,9.0,1.0,5.0,1061965.0,100.0,2.0,8,3,15,0
IAC0900,2010-02-22,3,0,1,0.0,0.0,1.0,0.0,4.0,0.0,5.0,1671085.0,132.0,3.0,0,0,4,0
ICP9160,2010-02-22,3,4,1,0.0,0.0,3.0,1.0,16.0,4.0,13.0,3410577.0,108.0,3.0,4,0,16,0
ICR6722,2010-02-22,3,1,1,0.0,0.0,11.0,7.0,6.0,1.0,9.0,1238909.0,44.0,2.0,11,2,25,0
IDI9618,2010-02-22,1,1,2,0.0,0.0,2.0,0.0,3.0,1.0,2.0,589547.0,95.0,0.0,1,6,13,0
IFO6698,2010-02-22,3,0,1,0.0,0.0,0.0,0.0,4.0,2.0,3.0,813634.0,73.0,1.0,11,6,20,0
IIY1438,2010-02-22,5,7,2,0.0,0.0,0.0,0.0,9.0,0.0,8.0,2118367.0,65.0,2.0,6,4,23,0
IVL8082,2010-02-22,1,1,1,1.0,0.0,1.0,0.0,11.0,2.0,8.0,2479224.0,135.0,7.0,9,4,12,0
JDE8246,2010-02-22,3,0,2,0.0,0.0,2.0,2.0,6.0,1.0,10.0,2417939.0,85.0,2.0,3,2,23,0
JMM0438,2010-02-22,2,1,1,2.0,0.0,3.0,0.0,12.0,5.0,9.0,1766206.0,124.0,2.0,6,1,8,0
JPS8745,2010-02-22,7,3,1,0.0,0.0,1.0,0.0,4.0,0.0,4.0,1296747.0,70.0,1.0,11,0,12,0
JVA8961,2010-02-22,4,1,1,0.0,0.0,2.0,1.0,4.0,1.0,4.0,722653.0,68.0,2.0,4,2,20,0
JXM6997,2010-02-22,1,0,2,0.0,0.0,11.0,6.0,15.0,10.0,19.0,4530110.0,84.0,6.0,7,2,15,0
KFW8041,2010-02-22,1,0,1,0.0,0.0,3.0,1.0,3.0,2.0,4.0,580310.0,31.0,1.0,2,1,19,0
KIX3704,2010-02-22,3,2,1,3.0,0.0,2.0,1.0,5.0,4.0,3.0,1262771.0,47.0,3.0,5,1,24,0
KJX0944,2010-02-22,1,1,1,0.0,0.0,5.0,0.0,8.0,2.0,5.0,767777.0,77.0,4.0,8,0,8,0
KVI1669,2010-02-22,3,1,2,0.0,0.0,1.0,0.0,12.0,1.0,11.0,2532107.0,24.0,0.0,5,4,17,0
KYR0991,2010-02-22,2,0,1,0.0,0.0,0.0,0.0,6.0,1.0,7.0,1833177.0,120.0,3.0,5,6,8,0
LDO0211,2010-02-22,1,0,1,0.0,0.0,6.0,5.0,7.0,3.0,4.0,616596.0,40.0,0.0,4,4,8,0
LGT9691,2010-02-22,3,2,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,260952.0,54.0,2.0,4,3,21,0
LJE6857,2010-02-22,1,1,1,0.0,0.0,5.0,3.0,9.0,0.0,5.0,1805780.0,110.0,0.0,9,2,21,0
LME4168,2010-02-22,3,0,2,0.0,0.0,1.0,1.0,15.0,1.0,15.0,3356268.0,25.0,1.0,5,2,14,0
LMQ7847,2010-02-22,6,2,1,0.0,0.0,1.0,0.0,7.0,0.0,3.0,887213.0,109.0,0.0,5,0,19,0
LRR4710,2010-02-22,1,0,1,0.0,0.0,3.0,1.0,11.0,0.0,6.0,1784751.0,102.0,5.0,6,4,3,0
LWC6973,2010-02-22,4,1,1,0.0,0.0,2.0,1.0,5.0,1.0,2.0,503646.0,30.0,1.0,11,3,5,0
LYE5717,2010-02-22,1,0,1,0.0,0.0,2.0,1.0,10.0,1.0,10.0,2828606.0,95.0,4.0,7,0,15,0
MAP5551,2010-02-22,4,4,1,0.0,0.0,1.0,0.0,5.0,2.0,4.0,699791.0,76.0,1.0,2,2,10,0
MDR4757,2010-02-22,2,0,1,0.0,0.0,0.0,0.0,5.0,3.0,6.0,1097463.0,91.0,3.0,3,1,4,0
MGI5307,2010-02-22,1,0,2,0.0,0.0,2.0,1.0,12.0,5.0,14.0,3016647.0,115.0,3.0,1,1,17,0
MLE3810,2010-02-22,2,2,1,0.0,0.0,0.0,0.0,8.0,0.0,8.0,2395125.0,92.0,8.0,6,4,19,0
MNL1438,2010-02-22,2,1,1,0.0,0.0,2.0,1.0,9.0,3.0,13.0,4362137.0,94.0,5.0,5,3,15,0
MSH7807,2010-02-22,2,1,3,0.0,0.0,0.0,0.0,7.0,3.0,6.0,956092.0,57.0,1.0,1,4,12,0
MUB0827,2010-02-22,3,1,2,0.0,0.0,2.0,0.0,6.0,3.0,5.0,1754473.0,94.0,2.0,4,4,15,0
NBM1814,2010-02-22,1,0,1,0.0,0.0,1.0,0.0,15.0,3.0,14.0,3076515.0,137.0,7.0,5,6,27,0
NDV4503,2010-02-22,4,2,3,0.0,0.0,3.0,2.0,7.0,1.0,9.0,2291223.0,100.0,0.0,2,5,4,0
NHY9248,2010-02-22,2,0,1,0.0,0.0,1.0,1.0,3.0,0.0,2.0,465559.0,107.0,4.0,9,4,17,0
NJE9267,2010-02-22,2,0,1,0.0,0.0,3.0,2.0,7.0,2.0,4.0,914249.0,67.0,4.0,1,6,9,0
NJT3274,2010-02-22,1,0,2,0.0,0.0,2.0,0.0,3.0,1.0,2.0,510021.0,101.0,4.0,4,3,9,0
NRI9556,2010-02-22,1,1,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,181046.0,129.0,5.0,7,6,3,0
NRU3936,2010-02-22,3,0,1,0.0,0.0,1.0,1.0,4.0,0.0,0.0,146641.0,51.0,1.0,7,5,4,0
ODH5540,2010-02-22,1,1,1,0.0,0.0,2.0,0.0,6.0,0.0,2.0,659562.0,41.0,2.0,1,4,17,0
OEM8566,2010-02-22,2,2,1,0.0,0.0,2.0,2.0,3.0,0.0,5.0,1617287.0,81.0,1.0,8,6,23,0
OET6830,2010-02-22,2,0,1,1.0,0.0,0.0,0.0,4.0,0.0,5.0,1124216.0,76.0,0.0,3,3,25,0
OLL2272,2010-02-22,2,0,1,0.0,0.0,3.0,0.0,10.0,2.0,10.0,2219042.0,88.0,1.0,10,5,3,0
OLN5687,2010-02-22,6,9,3,3.0,0.0,0.0,0.0,8.0,7.0,12.0,2437077.0,26.0,1.0,1,1,17,0
OMU2669,2010-02-22,1,0,1,0.0,0.0,0.0,0.0,7.0,3.0,6.0,1339058.0,60.0,2.0,8,6,26,0
OQO5535,2010-02-22,1,0,1,0.0,0.0,2.0,1.0,7.0,2.0,4.0,1280270.0,82.0,5.0,11,4,25,0
OYC3975,2010-02-22,2,1,1,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1115343.0,69.0,0.0,7,5,5,0
PAJ4367,2010-02-22,4,0,4,0.0,0.0,4.0,2.0,8.0,4.0,7.0,1999305.0,93.0,3.0,11,3,4,0
PGI3675,2010-02-22,3,0,1,0.0,0.0,0.0,0.0,8.0,4.0,9.0,2970948.0,92.0,6.0,0,6,26,0
PJY0876,2010-02-22,2,2,1,0.0,0.0,5.0,2.0,11.0,3.0,13.0,3070166.0,84.0,1.0,5,0,6,0
PPH0228,2010-02-22,3,1,1,0.0,0.0,1.0,0.0,18.0,2.0,16.0,4493483.0,80.0,4.0,0,0,13,0
PUQ6424,2010-02-22,3,1,1,0.0,0.0,0.0,0.0,7.0,0.0,8.0,2286465.0,91.0,2.0,2,3,4,0
QCT4158,2010-02-22,3,1,1,0.0,0.0,3.0,1.0,4.0,0.0,1.0,402622.0,83.0,0.0,9,5,14,0
QHQ5150,2010-02-22,1,1,1,0.0,0.0,2.0,0.0,7.0,1.0,3.0,801973.0,89.0,1.0,2,5,27,0
QOY4162,2010-02-22,1,0,1,0.0,0.0,2.0,1.0,10.0,0.0,9.0,1876583.0,32.0,4.0,6,3,18,0
QSC3123,2010-02-22,1,1,1,1.0,0.0,2.0,2.0,11.0,1.0,13.0,4382812.0,54.0,5.0,9,4,25,0
