logon_count,off_hours_logons,distinct_pcs,usb_connects,off_hours_usb,files_copied_to_usb,sensitive_files_to_usb,total_emails_sent,external_emails_sent,total_attachments,total_email_size,http_requests,cloud_job_visits,role_encoded,department_encoded,supervisor_encoded,user,day,is_insider,historical_events_proxy
1,0,1,0.0,0.0,0.0,0.0,10.0,10.0,7.0,301669.0,114.0,0.0,1,22,58,GRC0145,2010-10-01,0,837.0
2,1,1,1.0,0.0,1.0,1.0,9.0,6.0,6.0,260541.0,95.0,5.0,35,11,61,HJS0072,2010-02-01,0,122.0
1,1,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,83477.0,29.0,0.0,39,15,11,ALB0892,2010-06-10,0,277.0
1,0,1,0.0,0.0,0.0,0.0,14.0,2.0,2.0,396681.0,162.0,0.0,32,10,7,DDA0476,2010-02-05,0,105.0
2,0,1,0.0,0.0,0.0,0.0,9.0,4.0,8.0,331183.0,95.0,1.0,6,11,56,WIQ0567,2010-01-12,0,52.0
1,0,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,87213.0,29.0,0.0,39,15,9,JCR0770,2011-04-19,0,370.0
1,1,1,0.0,0.0,0.0,0.0,3.0,1.0,0.0,74200.0,29.0,0.0,39,15,35,KLM0639,2010-01-27,0,36.0
1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30,12,50,FXF0957,2010-08-25,0,63.0
2,1,1,0.0,0.0,0.0,0.0,9.0,9.0,0.0,286085.0,95.0,0.0,7,11,6,RNL0695,2011-02-10,0,1219.0
1,0,1,0.0,0.0,0.0,0.0,18.0,1.0,6.0,516935.0,190.0,9.0,5,14,19,AMD0077,2010-08-12,0,974.0
1,0,1,0.0,0.0,0.0,0.0,9.0,5.0,0.0,267951.0,95.0,3.0,37,14,28,ROB0272,2010-01-13,0,18.0
3,0,2,1.0,0.0,1.0,1.0,14.0,5.0,4.0,448983.0,153.0,0.0,32,10,46,GZC0735,2010-05-21,0,493.0
1,0,1,2.0,0.0,0.0,0.0,11.0,1.0,2.0,340780.0,114.0,0.0,1,2,18,DRR0162,2010-05-17,0,511.0
2,0,1,1.0,0.0,3.0,2.0,9.0,3.0,4.0,237873.0,90.0,0.0,28,5,36,KMW0545,2010-09-23,0,965.0
1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27624.0,10.0,0.0,30,12,50,LHB0967,2011-04-21,0,87.0
1,1,1,6.0,0.0,6.0,5.0,11.0,0.0,2.0,362311.0,114.0,2.0,2,8,62,VSS0154,2010-10-29,1,1211.0
1,1,1,0.0,0.0,0.0,0.0,9.0,1.0,1.0,278127.0,95.0,0.0,28,5,38,ENC0234,2010-04-12,0,246.0
2,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33486.0,10.0,0.0,30,12,50,ASV0946,2010-10-04,0,74.0
1,1,1,0.0,0.0,0.0,0.0,18.0,6.0,8.0,533648.0,190.0,3.0,9,10,37,DCC0160,2011-05-12,0,1937.0
1,1,1,0.0,0.0,0.0,0.0,14.0,11.0,0.0,394583.0,143.0,0.0,22,7,13,FDE0117,2010-07-22,0,987.0
1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15977.0,10.0,0.0,30,12,1,MKG0711,2011-02-18,0,124.0
3,4,3,0.0,0.0,0.0,0.0,11.0,8.0,8.0,322499.0,114.0,0.0,17,21,25,ACC0042,2010-01-07,0,23.0
2,1,1,0.0,0.0,0.0,0.0,9.0,1.0,0.0,307274.0,90.0,0.0,6,11,51,ACV0812,2011-02-08,0,1090.0
2,3,1,7.0,7.0,10.0,10.0,13.0,1.0,4.0,375604.0,143.0,0.0,34,21,17,JRG0207,2011-01-20,1,1000.0
1,1,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,81734.0,29.0,1.0,39,15,29,CXC0336,2010-06-15,0,214.0
2,0,1,0.0,0.0,0.0,0.0,15.0,6.0,13.0,436478.0,162.0,0.0,32,10,46,MLD0755,2011-01-27,0,1853.0
1,1,1,2.0,0.0,5.0,4.0,14.0,11.0,5.0,357445.0,119.0,0.0,2,8,62,VSS0154,2010-09-15,1,986.0
1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13402.0,10.0,0.0,30,12,65,ZCF0590,2010-12-03,0,330.0
1,1,1,0.0,0.0,0.0,0.0,3.0,2.0,3.0,117626.0,29.0,3.0,39,15,29,HCC0344,2010-05-06,0,172.0
1,0,1,0.0,0.0,0.0,0.0,9.0,0.0,3.0,337558.0,90.0,0.0,6,11,61,DRR0242,2011-01-13,0,1176.0
1,0,1,0.0,0.0,0.0,0.0,9.0,7.0,0.0,290822.0,95.0,0.0,10,14,22,KBL0260,2011-03-04,0,1319.0
2,0,1,0.0,0.0,0.0,0.0,9.0,8.0,6.0,271017.0,96.0,0.0,11,13,66,JJM0203,2010-09-28,1,897.0
2,0,2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,141827.0,95.0,0.0,10,14,22,VAA0087,2010-06-23,0,271.0
1,0,1,4.0,0.0,0.0,0.0,8.0,2.0,0.0,252914.0,99.0,1.0,37,14,31,HBO0413,2011-02-16,1,1965.0
1,0,1,0.0,0.0,0.0,0.0,11.0,6.0,0.0,345181.0,114.0,13.0,31,9,23,CJK0200,2011-01-10,0,962.0
1,0,1,0.0,0.0,0.0,0.0,15.0,7.0,0.0,401003.0,162.0,1.0,32,10,7,LQC0479,2010-05-06,0,727.0
1,0,1,0.0,0.0,0.0,0.0,14.0,2.0,3.0,431615.0,143.0,1.0,20,5,57,SIJ0661,2010-01-13,0,41.0
2,1,1,0.0,0.0,0.0,0.0,3.0,3.0,0.0,120338.0,29.0,0.0,39,15,29,LAP0338,2010-08-24,0,474.0
2,0,2,0.0,0.0,0.0,0.0,9.0,6.0,2.0,252439.0,95.0,6.0,40,14,15,IJM0444,2010-12-21,0,1854.0
2,0,1,3.0,0.0,5.0,5.0,9.0,2.0,7.0,270364.0,95.0,4.0,6,11,56,WIQ0567,2011-03-29,0,2892.0
1,1,1,0.0,0.0,0.0,0.0,9.0,3.0,2.0,286940.0,95.0,0.0,28,5,38,OJK0233,2010-05-03,0,347.0
1,1,1,7.0,0.0,5.0,4.0,1.0,1.0,0.0,20813.0,10.0,0.0,30,12,54,EGD0132,2010-09-28,1,527.0
1,0,1,0.0,0.0,0.0,0.0,11.0,4.0,0.0,324374.0,114.0,0.0,1,10,47,AKW0167,2010-12-10,0,1002.0
2,0,1,1.0,0.0,4.0,4.0,15.0,5.0,7.0,370091.0,170.0,0.0,32,10,67,CAA0612,2010-10-04,0,1400.0
2,1,1,0.0,0.0,0.0,0.0,14.0,8.0,3.0,392865.0,143.0,2.0,20,5,57,LAM0911,2010-03-08,0,338.0
2,0,1,9.0,0.0,2.0,2.0,15.0,9.0,4.0,427139.0,162.0,3.0,32,10,67,JBD0616,2010-12-07,0,1662.0
1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,41639.0,10.0,0.0,30,12,65,ASD0577,2010-08-13,0,227.0
1,0,1,0.0,0.0,0.0,0.0,9.0,1.0,10.0,305639.0,95.0,4.0,35,11,59,BSB0990,2011-03-16,0,797.0
2,2,1,1.0,1.0,0.0,0.0,15.0,10.0,0.0,430885.0,163.0,0.0,32,10,7,LQC0479,2010-09-15,1,1433.0
1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31722.0,10.0,0.0,30,12,4,SJW0451,2010-10-13,0,175.0
2,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14543.0,10.0,0.0,30,12,65,HPR0585,2011-01-10,0,373.0
2,0,1,0.0,0.0,0.0,0.0,11.0,10.0,7.0,378728.0,114.0,0.0,1,0,16,MAH0149,2011-03-29,0,1228.0
2,1,2,0.0,0.0,0.0,0.0,18.0,7.0,4.0,517477.0,190.0,0.0,5,14,19,RHY0079,2010-11-08,0,1929.0
1,0,1,0.0,0.0,0.0,0.0,16.0,2.0,4.0,456788.0,143.0,2.0,22,21,24,FAW0032,2010-08-12,1,741.0
1,1,1,0.0,0.0,0.0,0.0,9.0,1.0,9.0,253783.0,95.0,7.0,10,7,27,TJD0996,2010-12-14,0,870.0
1,1,1,1.0,0.0,1.0,1.0,11.0,4.0,2.0,337724.0,105.0,10.0,35,11,39,IKR0401,2011-01-18,1,1575.0
2,1,1,0.0,0.0,0.0,0.0,9.0,1.0,0.0,298961.0,95.0,0.0,35,11,51,KCB0815,2010-03-31,0,233.0
1,1,1,0.0,0.0,0.0,0.0,9.0,5.0,4.0,279400.0,95.0,0.0,40,14,49,HCL0113,2010-02-26,0,168.0
2,1,1,0.0,0.0,0.0,0.0,11.0,5.0,8.0,300395.0,114.0,0.0,1,4,5,TOR0193,2010-11-23,0,1266.0
1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30,12,50,OHC0973,2010-04-22,0,40.0
1,0,1,0.0,0.0,0.0,0.0,11.0,3.0,5.0,368290.0,114.0,0.0,4,13,66,QNF0205,2011-04-01,0,1390.0
1,1,1,0.0,0.0,0.0,0.0,3.0,2.0,3.0,81715.0,29.0,0.0,39,15,11,MJS0890,2010-01-20,0,25.0
1,1,1,0.0,0.0,0.0,0.0,3.0,0.0,2.0,101154.0,29.0,0.0,39,15,35,HTF0641,2010-02-26,0,88.0
1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,41262.0,10.0,0.0,30,12,65,LDM0587,2010-11-01,0,314.0
1,0,1,0.0,0.0,0.0,0.0,9.0,0.0,0.0,276695.0,95.0,0.0,7,14,28,CAM0102,2010-05-20,0,287.0
1,1,1,0.0,0.0,0.0,0.0,3.0,3.0,0.0,94803.0,29.0,1.0,39,15,29,CGF0337,2010-02-12,0,66.0
2,0,1,2.0,0.0,14.0,13.0,3.0,2.0,1.0,97349.0,29.0,0.0,39,15,12,CAS0507,2010-02-04,0,348.0
1,0,1,0.0,0.0,0.0,0.0,14.0,2.0,0.0,435341.0,143.0,0.0,22,21,24,FBA0348,2011-02-09,0,1647.0
1,0,1,0.0,0.0,0.0,0.0,14.0,5.0,15.0,402048.0,162.0,0.0,32,10,34,FGW0853,2010-03-02,0,234.0
1,0,1,2.0,0.0,3.0,3.0,9.0,2.0,1.0,254739.0,104.0,2.0,35,11,56,IUB0565,2010-10-15,1,1091.0
2,1,1,0.0,0.0,0.0,0.0,9.0,1.0,5.0,224528.0,90.0,1.0,10,14,31,EHB0420,2010-12-13,0,1584.0
1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37304.0,10.0,0.0,30,12,4,JKF0465,2011-01-04,0,292.0
2,0,1,0.0,0.0,0.0,0.0,9.0,6.0,5.0,261499.0,95.0,2.0,37,14,28,RSM0277,2011-03-24,0,1444.0
1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,29493.0,10.0,0.0,30,12,1,MIM0712,2010-02-17,0,6.0
2,1,1,2.0,0.0,3.0,3.0,1.0,1.0,0.0,35559.0,9.0,0.0,30,12,3,IBS0836,2010-11-30,0,819.0
3,4,3,0.0,0.0,0.0,0.0,10.0,6.0,5.0,243185.0,114.0,14.0,17,21,26,JAV0361,2010-08-23,0,1438.0
5,6,5,3.0,2.0,18.0,13.0,10.0,9.0,1.0,287460.0,114.0,0.0,17,21,25,EIS0041,2010-10-20,0,4584.0
1,1,1,0.0,0.0,0.0,0.0,10.0,1.0,8.0,304841.0,95.0,0.0,6,11,61,WSR0241,2010-02-11,0,79.0
1,0,1,3.0,0.0,2.0,2.0,9.0,2.0,1.0,262666.0,98.0,0.0,35,11,56,IUB0565,2010-10-12,1,1073.0
1,1,1,0.0,0.0,0.0,0.0,3.0,2.0,0.0,105654.0,29.0,0.0,39,15,29,ORG0339,2010-05-27,0,180.0
1,0,1,0.0,0.0,0.0,0.0,36.0,21.0,8.0,990908.0,400.0,0.0,29,22,60,MSS0001,2011-05-13,0,5875.0
1,0,1,0.0,0.0,0.0,0.0,18.0,12.0,6.0,509178.0,190.0,11.0,9,6,32,BTS0011,2010-12-09,0,1327.0
1,1,1,0.0,0.0,0.0,0.0,10.0,8.0,3.0,284259.0,90.0,0.0,25,14,49,HGN0287,2011-03-29,0,1158.0
2,0,1,3.0,0.0,4.0,3.0,1.0,0.0,0.0,29051.0,10.0,0.0,30,12,1,PDH0716,2010-03-22,0,259.0
0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,40,TVS0050,2010-08-21,0,730.0
2,1,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,81770.0,29.0,0.0,39,15,29,DFH0188,2010-10-29,0,3690.0
1,0,1,6.0,0.0,6.0,6.0,1.0,1.0,0.0,45160.0,10.0,0.0,30,12,50,HXL0968,2010-10-14,1,486.0
1,1,1,0.0,0.0,0.0,0.0,9.0,5.0,0.0,274873.0,95.0,0.0,7,11,6,ASG0692,2010-08-31,0,764.0
2,1,1,4.0,0.0,5.0,5.0,7.0,6.0,1.0,201804.0,122.0,2.0,1,5,38,AKR0057,2010-10-06,1,1355.0
1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,27597.0,10.0,0.0,30,12,54,CJM0138,2011-02-25,0,260.0
2,0,1,2.0,0.0,5.0,4.0,3.0,0.0,1.0,79979.0,29.0,3.0,39,15,9,CFM0767,2011-03-04,0,966.0
1,0,1,2.0,0.0,5.0,5.0,10.0,6.0,2.0,250771.0,104.0,2.0,35,11,56,IUB0565,2010-10-13,1,1077.0
1,1,1,0.0,0.0,0.0,0.0,9.0,4.0,2.0,268864.0,95.0,1.0,25,7,27,TTD1000,2010-05-14,0,537.0
2,1,1,9.0,0.0,3.0,3.0,11.0,8.0,1.0,365627.0,108.0,0.0,16,3,8,CTA0020,2010-05-03,0,566.0
