user,total_events,active_days,unique_pcs,unique_sources,first_activity,last_activity,total_logins,midnight_activity,after_hours_activity,weekend_activity,device_events,file_events,unique_files,emails_sent,web_events,unique_urls,average_hour,earliest_hour,latest_hour,openness,conscientiousness,extraversion,agreeableness,neuroticism,risk_score,prediction
KAC0124,36620,346,1,3,2010-01-04 08:10:00,2011-05-16 19:05:00,692,0,5371,0,0,0,0,3058,32870,200,13.185608956854178,8,19,33,14,30,18,33,0.39690617395137995,Normal
FHO0630,61737,346,1,3,2010-01-04 07:58:00,2011-05-16 16:58:00,692,0,0,0,0,0,0,4993,56052,277,11.993682880606443,7,17,28,44,23,12,26,0.3967286139855002,Normal
ASB0796,28003,265,1,3,2010-01-04 08:05:00,2011-01-20 17:14:00,530,0,0,0,0,0,0,2298,25175,254,12.261757668821197,8,17,30,40,23,38,34,0.3966652596923975,Normal
HDJ0446,4489,346,1,3,2010-01-04 07:53:00,2011-05-16 17:51:00,692,0,225,0,0,0,0,337,3460,98,12.416128313655603,7,18,18,17,45,27,35,0.3966487541222424,Normal
QCH0110,10339,305,1,3,2010-01-04 09:12:00,2011-03-17 18:30:00,610,0,834,0,0,0,0,884,8845,151,13.297224102911306,9,18,34,35,17,37,27,0.3965835522911865,Normal
OLF0504,61776,346,1,3,2010-01-04 08:15:00,2011-05-16 17:15:00,692,0,0,0,0,0,0,5032,56052,314,12.25508288008288,8,17,41,43,20,41,31,0.3965546878765271,Normal
TOR0193,43977,346,3,3,2010-01-04 08:04:00,2011-05-16 18:16:00,1007,0,2228,0,0,0,0,3640,39330,240,12.792141346613002,8,18,30,40,25,45,30,0.3963338098187183,Normal
DAG0558,36545,346,1,3,2010-01-04 08:58:00,2011-05-16 17:59:00,692,0,582,0,0,0,0,2983,32870,304,13.038692023532631,8,18,20,16,37,25,26,0.39628270842693364,Normal
FRL0511,11701,346,1,3,2010-01-04 08:46:00,2011-05-16 16:56:00,692,0,0,0,0,0,0,1004,10005,79,12.536449876078967,8,17,20,30,47,20,30,0.3961763022216297,Normal
SDF0017,43826,346,1,3,2010-01-04 07:49:00,2011-05-16 18:03:00,692,0,589,0,0,0,0,3690,39444,111,12.53084926755807,7,18,11,40,39,18,30,0.3961761549249536,Normal
KQC0708,4488,346,1,3,2010-01-04 07:37:00,2011-05-16 16:48:00,692,0,0,0,0,0,0,336,3460,121,11.695187165775401,7,17,34,18,39,42,23,0.3961142580186116,Normal
ASS0517,12006,346,1,3,2010-01-04 08:45:00,2011-05-16 16:57:00,961,0,0,0,0,0,0,1011,10034,98,12.533983008495753,8,17,36,35,47,44,32,0.396112614186956,Normal
AWM0764,11729,346,1,3,2010-01-04 08:23:00,2011-05-16 16:33:00,692,0,0,0,0,0,0,1003,10034,208,12.015176059340098,8,16,47,37,39,42,36,0.39606648794745775,Normal
NMG0766,11728,346,1,3,2010-01-04 08:29:00,2011-05-16 16:27:00,692,0,0,0,0,0,0,1002,10034,209,11.937755798090041,8,16,16,23,42,40,31,0.39600854432305793,Normal
ELH0960,4485,346,1,3,2010-01-04 07:13:00,2011-05-16 16:19:00,692,0,0,0,0,0,0,333,3460,83,11.31839464882943,7,16,40,43,26,41,22,0.39600756653648955,Normal
SHW0578,4485,346,1,3,2010-01-04 08:21:00,2011-05-16 18:42:00,692,0,721,0,0,0,0,333,3460,99,13.051505016722407,8,18,39,42,14,49,31,0.39588292676553205,Normal
GAF0060,36593,346,1,3,2010-01-04 07:51:00,2011-05-16 19:15:00,692,0,4334,0,0,0,0,3031,32870,135,12.967890033612987,7,19,41,16,39,25,22,0.39585668436827937,Normal
EJW0884,11751,346,1,3,2010-01-04 09:11:00,2011-05-16 18:12:00,691,0,889,0,0,0,0,1026,10034,126,13.262445749297932,9,18,46,20,32,26,31,0.39582293470384755,Normal
TEB0251,36903,346,2,3,2010-01-04 07:56:00,2011-05-16 17:00:00,1004,0,0,0,0,0,0,3029,32870,181,12.02839877516733,7,17,44,50,22,13,36,0.39576278802565923,Normal
LLV0602,61802,346,1,3,2010-01-04 07:50:00,2011-05-16 16:56:00,692,0,0,0,0,0,0,5058,56052,141,11.991084430924566,7,17,36,10,36,37,33,0.3957007098163147,Normal
SJF0094,36922,346,1,3,2010-01-04 07:15:00,2011-05-16 15:28:00,692,0,0,0,0,0,0,3360,32870,170,10.986647527219544,7,15,35,19,16,44,30,0.3955212883196968,Normal
DGN0480,58754,329,1,3,2010-01-04 08:07:00,2011-04-20 17:20:00,658,0,0,0,0,0,0,4798,53298,205,12.28231269360384,8,17,21,25,44,20,31,0.3954469161408744,Normal
CNB0900,11704,346,1,3,2010-01-04 09:07:00,2011-05-16 18:12:00,692,0,917,0,0,0,0,1007,10005,109,13.288362952836637,9,18,34,43,38,16,27,0.39539754834384516,Normal
CUD0795,36585,346,1,3,2010-01-04 08:02:00,2011-05-16 17:13:00,692,0,0,0,0,0,0,3023,32870,184,12.294984283176165,8,17,12,40,30,44,24,0.3953871384876753,Normal
GCR0554,36570,346,1,3,2010-01-04 07:54:00,2011-05-16 17:47:00,692,0,587,0,0,0,0,3008,32870,105,12.503308722996993,7,18,16,16,41,23,37,0.39535089175067684,Normal
JIG0128,36497,346,1,3,2010-01-04 08:09:00,2011-05-16 19:13:00,692,0,5584,0,0,0,0,3030,32775,207,13.301723429322958,8,19,25,45,35,18,27,0.39533152108163394,Normal
CEB0210,54637,346,1,3,2010-01-04 07:42:00,2011-05-16 15:40:00,692,0,0,0,0,0,0,4610,49335,198,11.237824185076047,7,16,42,24,44,23,34,0.3952200847000953,Normal
ATF0274,36581,346,1,3,2010-01-04 07:14:00,2011-05-16 17:15:00,692,0,0,0,0,0,0,3019,32870,253,11.766736830595118,7,17,20,45,48,27,28,0.39504582873933003,Normal
CEL0561,36737,346,1,3,2010-01-04 08:50:00,2011-05-16 18:00:00,961,0,603,0,0,0,0,3001,32775,281,13.04287230857174,8,18,40,39,36,19,40,0.394989757456397,Normal
SLP0762,11728,346,1,3,2010-01-04 08:27:00,2011-05-16 16:43:00,692,0,0,0,0,0,0,1002,10034,213,12.010572987721691,8,16,26,13,40,18,26,0.39493120852790187,Normal
WAB0143,26849,254,1,3,2010-01-04 07:11:00,2011-01-05 17:12:00,508,0,0,0,0,0,0,2211,24130,190,11.796454244105925,7,17,43,43,24,22,33,0.3949279391750639,Normal
ECR0822,4491,346,1,3,2010-01-04 08:23:00,2011-05-16 19:26:00,692,0,1045,0,0,0,0,339,3460,112,13.446003117345803,8,19,16,19,17,23,29,0.39486121961431675,Normal
KNG0672,31808,301,1,3,2010-01-04 07:59:00,2011-03-11 16:07:00,602,0,0,0,0,0,0,2611,28595,235,11.522007042253522,7,16,21,40,18,20,27,0.3948523437698313,Normal
CCW0031,54887,346,1,3,2010-01-04 07:38:00,2011-05-16 15:56:00,692,0,0,0,0,0,0,4717,49478,154,11.228451181518393,7,16,33,47,30,39,33,0.3947222113270187,Normal
IIA0092,36554,346,1,3,2010-01-04 07:25:00,2011-05-16 15:28:00,692,0,0,0,0,0,0,2992,32870,183,11.005991136400942,7,15,39,30,42,14,27,0.3947027589362015,Normal
FXF0957,4487,346,1,3,2010-01-04 07:07:00,2011-05-16 16:11:00,692,0,0,0,0,0,0,335,3460,130,11.295520392244262,7,16,35,25,47,36,28,0.3946791627748769,Normal
DSB0731,61680,346,1,3,2010-01-04 07:57:00,2011-05-16 16:51:00,692,0,0,0,0,0,0,4936,56052,161,11.931339169909208,7,17,26,15,40,43,30,0.3945787676439702,Normal
TIW0299,4489,346,1,3,2010-01-04 08:48:00,2011-05-16 17:51:00,692,0,238,0,0,0,0,337,3460,57,13.006014702606372,8,18,34,19,19,12,31,0.3945598237857848,Normal
ONL0276,36580,346,1,3,2010-01-04 07:08:00,2011-05-16 17:30:00,692,0,0,0,0,0,0,3018,32870,202,11.756451612903225,7,17,48,46,17,41,20,0.39444638895095313,Normal
CIG0052,43825,346,1,3,2010-01-04 08:18:00,2011-05-16 17:33:00,692,0,0,0,0,0,0,3689,39444,222,12.562144894466629,8,17,17,45,17,16,24,0.39422416680929884,Normal
RAH0440,36586,346,1,3,2010-01-04 07:47:00,2011-05-16 16:59:00,692,0,0,0,0,0,0,3024,32870,143,11.97017985021593,7,17,18,15,43,16,24,0.3942153274898175,Normal
WGS0516,11732,346,1,3,2010-01-04 08:56:00,2011-05-16 17:08:00,692,0,0,0,0,0,0,1006,10034,169,12.439226048414593,8,17,11,20,39,20,29,0.3941781698265973,Normal
SSS0345,11737,346,1,3,2010-01-04 07:14:00,2011-05-16 18:22:00,692,0,798,0,0,0,0,1011,10034,172,12.318480020448156,7,18,40,21,38,16,20,0.3941194034871563,Normal
MAH0149,44131,346,1,3,2010-01-04 08:15:00,2011-05-16 16:26:00,967,0,0,0,0,0,0,3720,39444,142,12.006458045364937,8,16,41,39,38,27,40,0.39403756355713215,Normal
RNF0765,11719,346,1,3,2010-01-04 08:24:00,2011-05-16 16:31:00,692,0,0,0,0,0,0,993,10034,71,11.993856131069204,8,16,41,22,37,41,25,0.39382696590185495,Normal
CLH0703,4484,346,1,3,2010-01-04 07:33:00,2011-05-16 16:59:00,692,0,0,0,0,0,0,332,3460,177,11.72078501338091,7,17,48,41,47,28,29,0.39381983031153295,Normal
MES0407,36465,346,1,3,2010-01-04 07:46:00,2011-05-16 18:03:00,692,0,567,0,0,0,0,2998,32775,299,12.47555189908131,7,18,38,44,25,47,37,0.39368261487576006,Normal
ERH0449,4474,346,1,3,2010-01-04 08:00:00,2011-05-16 18:07:00,692,0,225,0,0,0,0,332,3450,126,12.515645954403219,7,18,44,15,35,17,25,0.39365293486802133,Normal
CGA0629,61790,346,1,3,2010-01-04 07:49:00,2011-05-16 17:06:00,692,0,0,0,0,0,0,5046,56052,160,11.979867292442142,7,17,36,35,24,49,28,0.39360121473530374,Normal
WAS0254,36885,346,1,3,2010-01-04 07:34:00,2011-05-16 16:45:00,963,0,0,0,0,0,0,3052,32870,304,11.723302155347703,7,17,43,37,16,18,35,0.3935659951620561,Normal
RHC0335,11732,346,1,3,2010-01-04 07:03:00,2011-05-16 18:30:00,692,0,825,0,0,0,0,1006,10034,248,12.226048414592567,7,18,36,35,40,46,25,0.39333401464283174,Normal
ASG0692,36552,346,1,3,2010-01-04 08:51:00,2011-05-16 19:06:00,692,0,5197,0,0,0,0,2990,32870,224,13.51627817903261,8,19,26,40,41,23,27,0.3933200924840086,Normal
AKC0924,36609,346,1,3,2010-01-04 08:22:00,2011-05-16 19:28:00,692,0,6586,0,0,0,0,3047,32870,165,13.567729246906499,8,19,40,44,35,37,27,0.39324526201262455,Normal
IRT0491,61763,346,1,3,2010-01-04 08:00:00,2011-05-16 17:21:00,692,0,0,0,0,0,0,5019,56052,121,12.273788514158962,8,17,17,30,27,41,32,0.39323808405018,Normal
HDD0789,54897,346,1,3,2010-01-04 07:33:00,2011-05-16 17:45:00,692,0,5,0,0,0,0,4727,49478,164,12.24281836894548,7,18,44,39,30,10,29,0.39320638288728416,Normal
ARD0509,12098,346,3,3,2010-01-04 08:53:00,2011-05-16 16:56:00,724,0,0,0,0,0,0,994,10380,88,12.530252934369317,8,17,50,40,35,32,32,0.39313210681949445,Normal
ILC0838,4490,346,1,3,2010-01-04 08:18:00,2011-05-16 19:45:00,692,0,1097,0,0,0,0,338,3460,170,13.51358574610245,8,19,40,36,42,16,33,0.39311811121260215,Normal
JAD0609,61896,346,3,3,2010-01-04 07:45:00,2011-05-16 17:01:00,876,0,0,0,0,0,0,4968,56052,190,12.015590668217655,7,17,18,23,26,36,33,0.3930856696883489,Normal
GRM0868,61822,346,1,3,2010-01-04 07:43:00,2011-05-16 17:39:00,692,0,14,0,0,0,0,5078,56052,193,12.293083368380188,7,18,21,25,20,13,28,0.39306178418300797,Normal
WTR0563,36554,346,1,3,2010-01-04 08:45:00,2011-05-16 17:58:00,692,0,594,0,0,0,0,2992,32870,203,13.028368988346008,8,18,47,45,46,15,31,0.3930005804457294,Normal
TJD0996,36577,346,1,3,2010-01-04 08:00:00,2011-05-16 19:08:00,692,0,5321,0,0,0,0,3015,32870,145,13.27484484785521,8,19,34,22,42,16,32,0.3929319633958169,Normal
SRS0231,36586,346,1,3,2010-01-04 07:56:00,2011-05-16 19:10:00,692,0,4542,0,0,0,0,3024,32870,210,12.990925490624829,7,19,17,44,36,32,26,0.392878806863653,Normal
NBC0412,38665,346,4,3,2010-01-04 07:59:00,2011-05-16 18:09:00,698,0,512,0,0,0,0,3367,34600,238,12.559265485581275,7,18,14,25,18,18,31,0.3927913756697919,Normal
SJW0451,4491,346,1,3,2010-01-04 07:49:00,2011-05-16 18:06:00,692,0,216,0,0,0,0,339,3460,133,12.484747272322423,7,18,43,30,16,50,28,0.39277920107141967,Normal
EHR0096,36581,346,1,3,2010-01-04 07:05:00,2011-05-16 17:23:00,692,0,0,0,0,0,0,3019,32870,186,11.826385281976982,7,17,22,13,20,48,31,0.39274180347765447,Normal
CKD0680,36607,346,1,3,2010-01-04 07:47:00,2011-05-16 16:00:00,692,0,0,0,0,0,0,3045,32870,197,11.538776736689703,7,16,18,50,24,18,28,0.3926250493526904,Normal
LCD0622,61559,346,1,3,2010-01-04 07:51:00,2011-05-16 16:54:00,692,0,0,0,0,0,0,4977,55890,117,11.96764079988304,7,17,30,26,13,14,26,0.3925547884572434,Normal
KVT0028,36603,346,1,3,2010-01-04 07:32:00,2011-05-16 18:41:00,692,0,3536,0,0,0,0,3041,32870,198,12.65489167554572,7,19,44,20,35,19,37,0.3925207760818707,Normal
MSG0839,4477,346,1,3,2010-01-04 08:21:00,2011-05-16 19:28:00,692,0,1093,0,0,0,0,335,3450,155,13.538976993522448,8,19,42,46,19,39,29,0.39242128273812776,Normal
DEB0782,11701,346,1,3,2010-01-04 08:29:00,2011-05-16 16:35:00,692,0,0,0,0,0,0,1004,10005,107,11.99376121699,8,16,42,47,32,21,36,0.39229130216042224,Normal
EPW0434,36615,346,1,3,2010-01-04 07:58:00,2011-05-16 17:00:00,692,0,0,0,0,0,0,3053,32870,388,12.035968865219173,7,17,32,36,38,22,33,0.39227347513680677,Normal
LTS0860,61840,346,1,3,2010-01-04 07:30:00,2011-05-16 17:49:00,692,0,12,0,0,0,0,5096,56052,237,12.280126131953429,7,18,48,20,29,20,31,0.3921386138274801,Normal
RJM0381,36622,346,3,3,2010-01-04 07:58:00,2011-05-16 16:04:00,728,0,0,0,0,0,0,3024,32870,202,11.506334989896784,7,16,41,47,44,41,25,0.3920210711216844,Normal
DMM0623,63709,355,1,3,2010-01-04 07:54:00,2011-05-16 17:00:00,982,0,0,536,0,0,0,5217,57510,209,12.05478032930983,7,17,36,27,21,39,30,0.3919021528613381,Normal
HKB0418,35126,332,1,3,2010-01-04 07:53:00,2011-04-26 18:13:00,664,0,469,0,0,0,0,2922,31540,149,12.477879633320049,7,18,50,18,13,26,27,0.39188170404854933,Normal
POB0343,11735,346,1,3,2010-01-04 07:00:00,2011-05-16 18:08:00,692,0,788,0,0,0,0,1009,10034,101,12.34034938219003,7,18,46,19,44,27,34,0.39181168212579925,Normal
ILR0304,4485,346,1,3,2010-01-04 08:57:00,2011-05-16 17:52:00,692,0,244,0,0,0,0,333,3460,120,13.07402452619844,8,18,20,22,18,46,30,0.3917605484841224,Normal
BMM0112,11739,346,1,3,2010-01-04 09:08:00,2011-05-16 18:11:00,692,0,948,0,0,0,0,1013,10034,109,13.305818212794957,9,18,40,36,24,40,25,0.3916607044886225,Normal
MVF0594,4487,346,1,3,2010-01-04 08:17:00,2011-05-16 18:26:00,692,0,702,0,0,0,0,335,3460,253,12.985959438377535,8,18,35,38,33,44,36,0.3916497721751062,Normal
GNZ0953,4756,346,1,3,2010-01-04 07:09:00,2011-05-16 16:21:00,962,0,0,0,0,0,0,334,3460,146,11.305298570227082,7,16,26,18,26,36,29,0.3916221712793206,Normal
IJM0139,4489,346,1,3,2010-01-04 08:51:00,2011-05-16 17:55:00,692,0,227,0,0,0,0,337,3460,100,13.03742481621742,8,18,45,17,15,30,35,0.39161971479293056,Normal
NRD0548,32317,306,1,3,2010-01-04 07:58:00,2011-03-18 18:02:00,612,0,468,0,0,0,0,2635,29070,272,12.50069622799146,7,18,41,37,41,15,31,0.39145700338828404,Normal
BJH0354,54897,346,1,3,2010-01-04 08:13:00,2011-05-16 17:16:00,692,0,0,0,0,0,0,4727,49478,116,12.300016394338488,8,17,22,21,31,20,36,0.3914216754411548,Normal
DZC0228,36594,346,1,3,2010-01-04 07:49:00,2011-05-16 18:59:00,692,0,4541,0,0,0,0,3032,32870,213,12.992512433732307,7,19,37,37,34,21,38,0.3910929594839824,Normal
FRR0832,4488,346,1,3,2010-01-04 08:30:00,2011-05-16 19:34:00,692,0,1116,0,0,0,0,336,3460,85,13.494652406417112,8,19,43,40,25,19,30,0.3909666211955476,Normal
NMB0972,4488,346,1,3,2010-01-04 07:00:00,2011-05-16 16:11:00,692,0,0,0,0,0,0,336,3460,203,11.319073083778965,7,16,45,22,17,20,29,0.3908288876490845,Normal
LFS0071,36623,346,1,3,2010-01-04 07:45:00,2011-05-16 17:56:00,692,0,489,0,0,0,0,3061,32870,271,12.481446085793081,7,18,48,31,14,17,25,0.3907960978347485,Normal
LDM0587,4487,346,1,3,2010-01-04 08:15:00,2011-05-16 18:45:00,692,0,708,0,0,0,0,335,3460,229,12.981056385112547,8,18,49,20,23,21,26,0.39069942024252785,Normal
DSM0591,4490,346,1,3,2010-01-04 08:30:00,2011-05-16 18:24:00,692,0,733,0,0,0,0,338,3460,138,13.044543429844097,8,18,20,35,18,43,35,0.39064623189243947,Normal
JFC0757,11782,346,1,3,2010-01-04 08:18:00,2011-05-16 16:43:00,692,0,0,0,0,0,0,1056,10034,186,12.017993549482261,8,16,31,21,38,36,38,0.3906320767848176,Normal
RHP0484,62222,346,3,3,2010-01-04 08:04:00,2011-05-16 17:30:00,1030,0,0,0,0,0,0,5302,55890,179,12.309745749091961,8,17,35,37,24,16,31,0.3906058450401865,Normal
JER0404,36584,346,1,3,2010-01-04 07:52:00,2011-05-16 18:58:00,692,0,4455,0,0,0,0,3022,32870,188,12.956702383555653,7,19,38,46,18,16,30,0.3904724248760861,Normal
PGH0184,7949,229,1,3,2010-01-04 07:01:00,2010-11-24 18:19:00,635,0,550,0,0,0,0,673,6641,142,12.354006793307335,7,18,30,35,33,22,25,0.3903563644091237,Normal
BNG0237,36833,346,1,3,2010-01-04 07:54:00,2011-05-16 17:56:00,955,0,510,0,0,0,0,3008,32870,80,12.538321613770261,7,18,39,36,36,47,27,0.39029365663176857,Normal
TJB0302,4486,346,1,3,2010-01-04 08:56:00,2011-05-16 18:15:00,692,0,310,0,0,0,0,334,3460,69,13.00401248328132,8,18,42,47,24,40,29,0.39019527497269824,Normal
CJH0702,4489,346,1,3,2010-01-04 07:43:00,2011-05-16 16:42:00,692,0,0,0,0,0,0,337,3460,78,11.700601470260636,7,17,46,24,30,25,37,0.39015973666811227,Normal
AKH0758,11705,346,1,3,2010-01-04 08:22:00,2011-05-16 16:28:00,692,0,0,0,0,0,0,1008,10005,75,12.009397693293465,8,16,24,38,40,37,27,0.38992461689917113,Normal
VAA0087,36989,346,3,3,2010-01-04 07:45:00,2011-05-16 16:43:00,1108,0,0,0,0,0,0,3011,32870,176,11.757198085917436,7,17,36,44,42,18,23,0.38986589189042625,Normal
JOM0750,61789,346,1,3,2010-01-04 07:49:00,2011-05-16 16:58:00,692,0,0,0,0,0,0,5045,56052,286,12.02712456909806,7,17,35,46,25,40,29,0.38974474058320757,Normal
OJK0233,36603,346,1,3,2010-01-04 07:52:00,2011-05-16 18:59:00,692,0,4762,0,0,0,0,3041,32870,187,13.063191541676911,7,19,40,36,14,22,33,0.38970105448716097,Normal
TEM0977,43830,346,1,3,2010-01-04 07:59:00,2011-05-16 17:58:00,692,0,594,0,0,0,0,3694,39444,121,12.518503308236367,7,18,22,19,40,45,29,0.3896780335650466,Normal
JOL0024,43662,346,1,3,2010-01-04 07:38:00,2011-05-16 17:44:00,692,0,9,0,0,0,0,3640,39330,59,12.278205304383675,7,18,50,40,24,21,29,0.3896245753164677,Normal
ENL0100,36591,346,1,3,2010-01-04 07:13:00,2011-05-16 17:09:00,692,0,0,0,0,0,0,3029,32870,111,11.7652428192725,7,17,39,18,42,35,21,0.38956610776057066,Normal
SAC0592,4761,346,1,3,2010-01-04 08:19:00,2011-05-16 18:29:00,960,0,693,0,0,0,0,341,3460,199,12.948540222642302,8,18,24,18,23,42,26,0.3895189887988861,Normal
MIC0726,61783,346,1,3,2010-01-04 08:00:00,2011-05-16 17:14:00,692,0,0,0,0,0,0,5039,56052,241,11.957188870724957,7,17,32,41,43,17,23,0.38951520037880805,Normal
TET0621,62022,346,3,3,2010-01-04 07:54:00,2011-05-16 16:56:00,938,0,0,0,0,0,0,5032,56052,195,12.059640127696623,7,17,30,37,44,32,27,0.3895028229129164,Normal
RCP0785,11730,346,1,3,2010-01-04 08:26:00,2011-05-16 16:26:00,692,0,0,0,0,0,0,1004,10034,262,11.938022165387894,8,16,42,38,43,30,32,0.38947960600880555,Normal
CJG0470,4489,346,1,3,2010-01-04 07:54:00,2011-05-16 18:01:00,692,0,277,0,0,0,0,337,3460,84,12.584762753397193,7,18,44,45,22,32,24,0.3893526409088454,Normal
MLG0475,4489,346,1,3,2010-01-04 07:59:00,2011-05-16 18:01:00,692,0,229,0,0,0,0,337,3460,150,12.469815103586544,7,18,45,16,18,19,25,0.38931727595995713,Normal
OCB0805,36590,346,1,3,2010-01-04 08:11:00,2011-05-16 17:10:00,692,0,0,0,0,0,0,3028,32870,222,12.264061218912271,8,17,37,33,42,16,18,0.38928925040744994,Normal
AJP0723,4489,346,1,3,2010-01-04 07:35:00,2011-05-16 16:59:00,692,0,0,0,0,0,0,337,3460,102,11.750723991980397,7,17,24,29,17,12,29,0.3892612191906753,Normal
XBN0229,36553,346,1,3,2010-01-04 07:45:00,2011-05-16 19:13:00,692,0,4470,0,0,0,0,2991,32870,169,12.957322244412223,7,19,34,16,17,40,29,0.3891510318134944,Normal
SMW0084,36606,346,1,3,2010-01-04 07:50:00,2011-05-16 17:01:00,692,0,0,0,0,0,0,3044,32870,113,11.981205266896136,7,17,20,37,39,48,27,0.3889889654079791,Normal
MOP0763,11721,346,1,3,2010-01-04 08:28:00,2011-05-16 16:36:00,692,0,0,0,0,0,0,995,10034,73,12.000085316952479,8,16,43,41,22,20,33,0.38895629256634157,Normal
DTP0379,37162,346,4,3,2010-01-04 07:52:00,2011-05-16 16:09:00,1076,0,0,0,0,0,0,3311,32775,200,11.481432646251548,7,16,45,42,15,37,27,0.3889431615632883,Normal
IDO0176,61770,346,1,3,2010-01-04 07:36:00,2011-05-16 15:49:00,692,0,0,0,0,0,0,5026,56052,122,11.229350817548973,7,16,34,39,40,24,26,0.3887991055880768,Normal
KDT0346,12005,346,1,3,2010-01-04 07:07:00,2011-05-16 18:13:00,968,0,835,0,0,0,0,1003,10034,102,12.262973760932944,7,18,36,41,10,22,33,0.38870186768977816,Normal
TCD0009,43810,346,1,3,2010-01-04 08:23:00,2011-05-16 17:35:00,692,0,0,0,0,0,0,3674,39444,212,12.48000456516777,8,17,44,28,44,38,23,0.3886422862882008,Normal
RJB0088,36564,346,1,3,2010-01-04 07:33:00,2011-05-16 16:44:00,692,0,0,0,0,0,0,3002,32870,122,11.77414943660431,7,17,20,42,37,45,24,0.3885869932717226,Normal
AAW0353,11726,346,1,3,2010-01-04 07:57:00,2011-05-16 18:04:00,692,0,360,0,0,0,0,1000,10034,106,12.52063789868668,7,18,49,45,19,25,34,0.38856972286159963,Normal
MAH0864,61790,346,1,3,2010-01-04 07:45:00,2011-05-16 17:46:00,692,0,7,0,0,0,0,5046,56052,152,12.28266709823596,7,18,30,46,25,20,25,0.38850484887216497,Normal
CMW0783,11722,346,1,3,2010-01-04 08:29:00,2011-05-16 16:28:00,692,0,0,0,0,0,0,996,10034,135,12.031052721378604,8,16,21,35,14,16,26,0.3884295477317448,Normal
VCY0751,62039,346,1,3,2010-01-04 07:55:00,2011-05-16 16:51:00,966,0,0,0,0,0,0,5021,56052,112,11.988233208143265,7,17,37,24,39,19,25,0.3882295032108002,Normal
APG0307,4482,346,1,3,2010-01-04 09:00:00,2011-05-16 18:03:00,692,0,242,0,0,0,0,330,3460,151,13.039268183846497,8,18,43,39,36,43,22,0.3881736446020901,Normal
JKB0126,36585,346,1,3,2010-01-04 08:00:00,2011-05-16 19:11:00,691,0,5391,0,0,0,0,3024,32870,238,13.283968839688397,8,19,43,24,19,33,28,0.3881735931404127,Normal
CTW0500,61718,346,1,3,2010-01-04 08:01:00,2011-05-16 17:10:00,692,0,0,0,0,0,0,4974,56052,261,12.267847305486244,8,17,38,36,20,35,35,0.38817072765677313,Normal
QSV0778,11737,346,1,3,2010-01-04 08:16:00,2011-05-16 16:43:00,692,0,0,0,0,0,0,1011,10034,178,11.99343955014058,8,16,17,23,36,35,33,0.38815707355585916,Normal
EIP0997,36579,346,1,3,2010-01-04 08:00:00,2011-05-16 19:10:00,692,0,5228,0,0,0,0,3017,32870,156,13.207851499494245,8,19,42,28,20,25,34,0.38805471137652653,Normal
CCM0855,61858,346,1,3,2010-01-04 07:36:00,2011-05-16 17:44:00,692,0,12,0,0,0,0,5114,56052,270,12.239548643667755,7,18,31,24,19,36,29,0.38798130957993604,Normal
KSP0966,4485,346,1,3,2010-01-04 07:02:00,2011-05-16 16:10:00,692,0,0,0,0,0,0,333,3460,166,11.279152731326644,7,16,42,36,19,24,35,0.38791465123668717,Normal
HJA0018,44111,346,1,3,2010-01-04 07:59:00,2011-05-16 18:00:00,955,0,768,0,0,0,0,3712,39444,137,12.50023803586407,7,18,39,43,47,37,32,0.3878671428099319,Normal
CMS0454,4478,346,1,3,2010-01-04 07:53:00,2011-05-16 18:05:00,692,0,214,0,0,0,0,336,3450,65,12.48168825368468,7,18,43,23,28,15,25,0.387836951970501,Normal
DHM0937,36587,346,1,3,2010-01-04 07:11:00,2011-05-16 16:13:00,692,0,0,0,0,0,0,3025,32870,262,11.279525514527018,7,16,43,22,21,15,24,0.3878145454402328,Normal
AIM0627,61591,346,1,3,2010-01-04 07:47:00,2011-05-16 17:15:00,692,0,0,0,0,0,0,5009,55890,252,11.961049503985972,7,17,36,39,16,41,23,0.3877930199055275,Normal
WPE0538,11704,346,1,3,2010-01-04 08:16:00,2011-05-16 18:21:00,692,0,1178,0,0,0,0,1007,10005,146,12.992652084757347,8,18,21,16,23,22,35,0.38777506090044206,Normal
LQP0508,12176,346,3,3,2010-01-04 08:46:00,2011-05-16 17:00:00,1151,0,0,0,0,0,0,991,10034,169,12.5303876478318,8,17,26,44,21,40,27,0.3876907612437053,Normal
TTD1000,36562,346,1,3,2010-01-04 08:05:00,2011-05-16 19:11:00,692,0,5095,0,0,0,0,3000,32870,265,13.198019801980198,8,19,34,34,24,40,29,0.38753622026989515,Normal
LPC0492,58757,346,3,3,2010-01-04 08:04:00,2011-05-16 17:12:00,744,0,0,0,0,0,0,5075,52938,182,12.310209847337338,8,17,30,23,22,30,26,0.38752029889631845,Normal
TYB0779,11985,346,1,3,2010-01-04 08:27:00,2011-05-16 16:23:00,962,0,0,0,0,0,0,989,10034,117,12.023445974134335,8,16,24,20,35,36,34,0.38750108871617933,Normal
JPW0741,61728,346,1,3,2010-01-04 07:52:00,2011-05-16 17:00:00,692,0,0,0,0,0,0,4984,56052,156,11.977465655780197,7,17,40,38,44,30,33,0.3874547400477281,Normal
CSB0080,43851,346,1,3,2010-01-04 07:54:00,2011-05-16 16:52:00,692,0,0,0,0,0,0,3715,39444,288,11.995142642129029,7,17,35,19,39,34,36,0.38744857878101896,Normal
