id,user,day,logon_count,logoff_count,off_hours_logons,unique_pcs,device_connects,device_disconnects,unique_device_pcs,file_activity_count,unique_file_pcs,unique_files,sensitive_file_count,email_count,attachment_count,total_email_size,unique_email_pcs,external_email_count,http_request_count,unique_http_urls,off_hours_http,prediction,prediction_probability,ml_risk_score,behavioral_risk_score,final_risk_score,severity
7230,USR0241,2010-02-02,2,2,0,1,0,0,0,3,1,3,2,11,2,169047.0,1,1,106,31,10,1,1.0,100.0,100.0,100.0,Critical
7231,USR0242,2010-01-04,1,2,0,1,0,0,0,4,1,4,1,10,2,17609.0,1,1,37,36,10,1,1.0,100.0,100.0,100.0,Critical
7232,USR0242,2010-01-05,2,1,0,1,1,1,1,11,1,5,1,7,2,69525.0,1,1,111,22,0,1,0.52,52.0,33.0,44.4,Medium
7233,USR0242,2010-01-06,2,2,0,1,1,1,1,7,1,2,1,12,1,219721.0,1,2,128,26,5,1,1.0,100.0,91.0,96.4,Critical
7234,USR0242,2010-01-07,1,2,0,1,1,1,1,8,1,4,1,15,0,148939.0,1,0,51,27,0,0,0.32,32.0,25.0,29.2,Low
7235,USR0242,2010-01-08,1,2,0,1,0,0,0,7,1,2,1,7,1,239989.0,1,0,125,6,10,1,1.0,100.0,100.0,100.0,Critical
7236,USR0242,2010-01-09,2,2,0,1,0,0,0,4,1,5,2,20,2,11752.0,1,0,70,22,5,1,1.0,100.0,70.0,88.0,Critical
7237,USR0242,2010-01-10,2,2,0,1,1,1,1,7,1,1,0,12,1,225874.0,1,1,86,15,0,0,0.35,35.0,23.0,30.2,Low
7238,USR0242,2010-01-11,1,1,0,1,0,0,0,9,1,2,1,7,0,246580.0,1,2,143,22,0,0,0.32,32.0,26.0,29.6,Low
7239,USR0242,2010-01-12,2,1,0,1,0,0,0,11,1,5,1,12,1,204737.0,1,1,61,10,0,0,0.27,27.0,18.0,23.4,Low
7240,USR0242,2010-01-13,1,1,0,1,0,0,0,5,1,1,0,8,2,35444.0,1,2,91,11,0,0,0.3,30.0,16.0,24.4,Low
7241,USR0242,2010-01-14,1,1,0,1,0,0,0,6,1,5,1,10,0,24571.0,1,3,40,23,0,0,0.42,42.0,34.0,38.8,Low
7242,USR0242,2010-01-15,1,2,0,1,0,0,0,9,1,7,2,11,1,212998.0,1,1,120,7,10,1,1.0,100.0,100.0,100.0,Critical
7243,USR0242,2010-01-16,2,1,0,1,0,0,0,9,1,5,1,5,0,116199.0,1,0,128,17,5,1,0.87,87.0,60.0,76.2,High
7244,USR0242,2010-01-17,1,1,1,1,1,1,1,3,1,4,0,7,0,199832.0,1,2,55,19,5,1,1.0,100.0,93.0,97.2,Critical
7245,USR0242,2010-01-18,1,2,0,1,1,1,1,5,1,5,0,21,0,238117.0,1,1,30,23,0,0,0.3,30.0,23.0,27.2,Low
7246,USR0242,2010-01-19,2,1,0,1,0,0,0,3,1,1,0,10,0,63178.0,1,2,67,16,0,0,0.2,20.0,16.0,18.4,Low
7247,USR0242,2010-01-20,1,2,0,1,1,1,1,8,1,2,1,21,0,204943.0,1,1,116,39,0,0,0.42,42.0,33.0,38.4,Low
7248,USR0242,2010-01-21,2,2,0,1,1,1,1,4,1,2,0,15,2,64515.0,1,0,34,35,0,0,0.3,30.0,15.0,24.0,Low
7249,USR0242,2010-01-22,1,2,0,1,0,0,0,3,1,4,0,14,2,132104.0,1,0,121,26,0,0,0.1,10.0,0.0,6.0,Low
7250,USR0242,2010-01-23,2,2,0,1,1,1,1,3,1,3,0,7,0,21778.0,1,2,51,19,10,1,1.0,100.0,100.0,100.0,Critical
7251,USR0242,2010-01-24,1,2,1,1,0,0,0,7,1,2,1,18,0,236665.0,1,1,72,13,10,1,1.0,100.0,100.0,100.0,Critical
7252,USR0242,2010-01-25,1,1,1,1,1,1,1,5,1,6,1,15,0,214937.0,1,0,115,33,0,0,0.47,47.0,37.0,43.0,Medium
7253,USR0242,2010-01-26,1,2,0,1,1,1,1,7,1,3,0,17,2,56458.0,1,0,43,9,10,1,1.0,100.0,100.0,100.0,Critical
7254,USR0242,2010-01-27,1,2,0,1,0,0,0,6,1,4,0,17,1,68505.0,1,0,30,6,5,1,0.8,80.0,50.0,68.0,High
7255,USR0242,2010-01-28,1,1,0,1,0,0,0,3,1,5,2,12,1,38261.0,1,2,63,21,10,1,1.0,100.0,100.0,100.0,Critical
7256,USR0242,2010-01-29,2,2,0,1,1,1,1,11,1,5,1,9,2,97764.0,1,1,47,10,5,1,1.0,100.0,83.0,93.2,Critical
7257,USR0242,2010-01-30,2,1,0,1,0,0,0,7,1,2,1,7,2,120512.0,1,2,84,17,10,1,1.0,100.0,100.0,100.0,Critical
7258,USR0242,2010-01-31,1,2,0,1,0,0,0,2,1,3,1,16,2,160681.0,1,2,64,36,0,0,0.42,42.0,26.0,35.6,Low
7259,USR0242,2010-02-01,1,1,0,1,1,1,1,2,1,5,1,21,1,176104.0,1,1,81,19,10,1,1.0,100.0,100.0,100.0,Critical
7260,USR0242,2010-02-02,1,2,0,1,1,1,1,6,1,5,0,8,0,86147.0,1,3,74,34,0,1,0.5,50.0,39.0,45.6,Medium
7261,USR0243,2010-01-04,1,1,0,1,1,1,1,6,1,4,2,7,2,24356.0,1,0,68,6,10,1,1.0,100.0,100.0,100.0,Critical
7262,USR0243,2010-01-05,1,2,0,1,1,1,1,9,1,5,0,18,1,143293.0,1,3,74,5,5,1,1.0,100.0,89.0,95.6,Critical
7263,USR0243,2010-01-06,1,1,1,1,0,0,0,8,1,5,2,5,1,196724.0,1,0,58,24,0,0,0.44,44.0,32.0,39.2,Low
7264,USR0243,2010-01-07,2,2,0,1,0,0,0,8,1,3,1,16,0,213825.0,1,1,124,22,0,0,0.22,22.0,18.0,20.4,Low
7265,USR0243,2010-01-08,2,2,0,1,0,0,0,4,1,4,1,13,2,135362.0,1,1,91,29,0,0,0.32,32.0,18.0,26.4,Low
7266,USR0243,2010-01-09,1,2,0,1,0,0,0,4,1,5,2,7,1,51807.0,1,0,109,33,0,0,0.29,29.0,20.0,25.4,Low
7267,USR0243,2010-01-10,1,2,0,1,0,0,0,4,1,2,0,8,0,70732.0,1,2,88,10,5,1,0.95,95.0,66.0,83.4,High
7268,USR0243,2010-01-11,2,2,1,1,0,0,0,2,1,2,0,13,1,133207.0,1,0,148,7,5,1,0.95,95.0,62.0,81.8,High
7269,USR0243,2010-01-12,1,2,1,1,0,0,0,10,1,3,0,19,2,150205.0,1,2,99,5,0,0,0.45,45.0,28.0,38.2,Low
7270,USR0243,2010-01-13,2,2,0,1,0,0,0,9,1,2,1,16,2,77099.0,1,3,145,40,0,1,0.52,52.0,34.0,44.8,Medium
7271,USR0243,2010-01-14,1,2,0,1,0,0,0,5,1,4,1,17,2,147781.0,1,0,155,16,10,1,1.0,100.0,100.0,100.0,Critical
7272,USR0243,2010-01-15,1,2,0,1,1,1,1,2,1,5,0,7,1,192105.0,1,0,148,39,10,1,1.0,100.0,100.0,100.0,Critical
7273,USR0243,2010-01-16,2,1,0,1,1,1,1,3,1,6,2,13,1,136643.0,1,2,100,34,0,1,0.69,69.0,51.0,61.8,High
7274,USR0243,2010-01-17,2,1,0,1,0,0,0,11,1,5,1,14,2,148970.0,1,0,152,13,10,1,1.0,100.0,100.0,100.0,Critical
7275,USR0243,2010-01-18,1,1,0,1,0,0,0,5,1,4,2,20,2,228670.0,1,1,22,37,0,0,0.44,44.0,28.0,37.6,Low
7276,USR0243,2010-01-19,1,1,0,1,0,0,0,9,1,3,0,8,1,121712.0,1,2,45,36,10,1,1.0,100.0,100.0,100.0,Critical
7277,USR0243,2010-01-20,2,2,0,1,0,0,0,4,1,7,2,5,0,143373.0,1,0,129,31,10,1,1.0,100.0,100.0,100.0,Critical
7278,USR0243,2010-01-21,1,2,1,1,1,1,1,10,1,1,0,10,0,107979.0,1,0,111,35,0,0,0.35,35.0,27.0,31.8,Low
7279,USR0243,2010-01-22,1,1,0,1,1,1,1,3,1,3,0,14,1,195397.0,1,0,22,16,0,0,0.25,25.0,15.0,21.0,Low
7280,USR0243,2010-01-23,1,1,0,1,0,0,0,6,1,4,0,14,2,104985.0,1,2,75,36,5,1,1.0,100.0,66.0,86.4,Critical
7281,USR0243,2010-01-24,1,1,1,1,1,1,1,4,1,2,0,5,2,23078.0,1,0,136,34,5,1,1.0,100.0,77.0,90.8,Critical
7282,USR0243,2010-01-25,2,2,0,1,0,0,0,8,1,4,2,9,0,230312.0,1,1,83,34,10,1,1.0,100.0,100.0,100.0,Critical
7283,USR0243,2010-01-26,1,2,0,1,0,0,0,10,1,2,0,10,1,233092.0,1,1,157,21,10,1,1.0,100.0,100.0,100.0,Critical
7284,USR0243,2010-01-27,2,1,0,1,0,0,0,6,1,4,0,10,0,23823.0,1,3,39,24,0,0,0.3,30.0,24.0,27.6,Low
7285,USR0243,2010-01-28,1,2,0,1,0,0,0,2,1,3,0,15,2,179205.0,1,3,59,12,5,1,1.0,100.0,74.0,89.6,Critical
7286,USR0243,2010-01-29,1,2,1,1,0,0,0,9,1,4,1,8,0,238218.0,1,0,130,16,0,0,0.27,27.0,22.0,25.0,Low
7287,USR0243,2010-01-30,2,2,0,1,0,0,0,5,1,4,2,11,2,178905.0,1,0,106,15,10,1,1.0,100.0,100.0,100.0,Critical
7288,USR0243,2010-01-31,1,2,0,1,1,1,1,7,1,7,2,11,1,117831.0,1,3,20,5,0,1,0.79,79.0,59.0,71.0,High
7289,USR0243,2010-02-01,1,2,0,1,1,1,1,4,1,5,0,9,1,111477.0,1,0,117,5,0,0,0.25,25.0,15.0,21.0,Low
7290,USR0243,2010-02-02,1,1,0,1,1,1,1,5,1,7,2,6,1,98181.0,1,1,79,21,0,1,0.59,59.0,43.0,52.6,Medium
7291,USR0244,2010-01-04,2,2,0,1,0,0,0,9,1,2,0,20,2,69005.0,1,0,114,18,10,1,1.0,100.0,100.0,100.0,Critical
7292,USR0244,2010-01-05,1,1,1,1,0,0,0,10,1,3,2,19,0,166687.0,1,0,114,21,10,1,1.0,100.0,100.0,100.0,Critical
7293,USR0244,2010-01-06,2,1,1,1,0,0,0,10,1,3,1,12,2,246994.0,1,3,148,11,5,1,1.0,100.0,96.0,98.4,Critical
7294,USR0244,2010-01-07,1,2,1,1,1,1,1,6,1,6,2,6,1,105613.0,1,0,30,20,0,1,0.64,64.0,47.0,57.2,Medium
7295,USR0244,2010-01-08,1,1,0,1,0,0,0,2,1,2,1,14,2,26728.0,1,1,103,24,5,1,1.0,100.0,68.0,87.2,Critical
7296,USR0244,2010-01-09,2,2,0,1,0,0,0,12,1,6,2,10,2,195379.0,1,2,81,22,0,1,0.54,54.0,36.0,46.8,Medium
7297,USR0244,2010-01-10,1,2,0,1,0,0,0,7,1,5,1,19,0,100722.0,1,0,25,11,0,0,0.12,12.0,10.0,11.2,Low
7298,USR0244,2010-01-11,1,1,1,1,1,1,1,12,1,4,2,14,0,189416.0,1,3,83,36,5,1,1.0,100.0,100.0,100.0,Critical
7299,USR0244,2010-01-12,1,1,0,1,0,0,0,10,1,3,0,16,2,166348.0,1,2,87,5,10,1,1.0,100.0,100.0,100.0,Critical
7300,USR0244,2010-01-13,1,2,0,1,1,1,1,12,1,6,2,16,0,16368.0,1,1,116,21,0,1,0.54,54.0,43.0,49.6,Medium
7301,USR0244,2010-01-14,2,2,1,1,1,1,1,6,1,4,0,15,2,100937.0,1,3,83,14,0,1,0.75,75.0,51.0,65.4,High
7302,USR0244,2010-01-15,2,2,0,1,1,1,1,7,1,6,2,22,2,188141.0,1,3,97,27,0,1,0.84,84.0,59.0,74.0,High
7303,USR0244,2010-01-16,2,2,0,1,0,0,0,4,1,5,2,17,0,141653.0,1,2,37,37,10,1,1.0,100.0,100.0,100.0,Critical
7304,USR0244,2010-01-17,1,1,0,1,1,1,1,6,1,4,2,9,1,81744.0,1,2,119,21,0,1,0.69,69.0,51.0,61.8,High
7305,USR0244,2010-01-18,2,1,0,1,0,0,0,8,1,1,0,6,0,183100.0,1,1,59,22,10,1,1.0,100.0,100.0,100.0,Critical
7306,USR0244,2010-01-19,2,1,1,1,0,0,0,6,1,4,1,20,1,232348.0,1,1,130,38,0,0,0.42,42.0,30.0,37.2,Low
7307,USR0244,2010-01-20,2,1,0,1,0,0,0,7,1,4,2,13,1,66031.0,1,2,130,9,0,0,0.49,49.0,36.0,43.8,Medium
7308,USR0244,2010-01-21,2,2,0,1,0,0,0,4,1,3,2,19,0,10110.0,1,1,112,36,10,1,1.0,100.0,100.0,100.0,Critical
7309,USR0244,2010-01-22,2,2,0,1,1,1,1,9,1,3,2,12,1,133818.0,1,1,150,29,5,1,1.0,100.0,93.0,97.2,Critical
7310,USR0244,2010-01-23,1,2,0,1,1,1,1,5,1,1,0,21,2,200422.0,1,1,120,14,0,0,0.4,40.0,23.0,33.2,Low
7311,USR0244,2010-01-24,2,2,0,1,1,1,1,12,1,4,2,11,1,28576.0,1,1,40,39,0,1,0.59,59.0,43.0,52.6,Medium
7312,USR0244,2010-01-25,1,2,0,1,0,0,0,3,1,4,0,10,1,155403.0,1,3,128,20,0,0,0.35,35.0,24.0,30.6,Low
7313,USR0244,2010-01-26,1,1,0,1,0,0,0,4,1,4,0,17,0,209016.0,1,0,36,19,5,1,0.75,75.0,50.0,65.0,High
7314,USR0244,2010-01-27,2,1,0,1,0,0,0,4,1,5,0,22,1,127956.0,1,2,53,10,0,0,0.25,25.0,16.0,21.4,Low
7315,USR0244,2010-01-28,1,1,0,1,0,0,0,1,1,2,0,14,0,52555.0,1,3,91,22,5,1,1.0,100.0,74.0,89.6,Critical
7316,USR0244,2010-01-29,1,1,0,1,0,0,0,9,1,5,1,16,1,27281.0,1,1,32,28,10,1,1.0,100.0,100.0,100.0,Critical
7317,USR0244,2010-01-30,2,1,0,1,1,1,1,12,1,6,2,14,1,20102.0,1,1,119,15,0,1,0.59,59.0,43.0,52.6,Medium
7318,USR0244,2010-01-31,1,1,0,1,0,0,0,8,1,1,0,8,2,146807.0,1,1,144,6,0,0,0.2,20.0,8.0,15.2,Low
7319,USR0244,2010-02-01,1,2,0,1,0,0,0,8,1,3,2,15,1,143347.0,1,0,65,21,0,0,0.29,29.0,20.0,25.4,Low
7320,USR0244,2010-02-02,1,1,0,1,0,0,0,3,1,7,2,12,0,108443.0,1,3,79,30,0,1,0.54,54.0,44.0,50.0,Medium
7321,USR0245,2010-01-04,1,2,0,1,1,1,1,9,1,7,2,8,1,79518.0,1,2,49,13,0,1,0.69,69.0,51.0,61.8,High
7322,USR0245,2010-01-05,1,2,0,1,0,0,0,10,1,1,0,16,1,111956.0,1,2,146,19,0,0,0.25,25.0,16.0,21.4,Low
7323,USR0245,2010-01-06,2,2,0,1,0,0,0,6,1,2,0,14,0,41706.0,1,0,67,20,0,0,0.0,0.0,0.0,0.0,Low
7324,USR0245,2010-01-07,1,1,1,1,0,0,0,2,1,3,0,17,2,221191.0,1,3,80,10,10,1,1.0,100.0,100.0,100.0,Critical
7325,USR0245,2010-01-08,1,1,0,1,0,0,0,7,1,3,1,21,1,80028.0,1,1,35,29,0,0,0.27,27.0,18.0,23.4,Low
7326,USR0245,2010-01-09,2,1,0,1,1,1,1,3,1,5,0,18,1,208437.0,1,1,65,34,0,0,0.35,35.0,23.0,30.2,Low
7327,USR0245,2010-01-10,2,1,0,1,0,0,0,7,1,3,2,17,2,170659.0,1,0,147,8,0,0,0.34,34.0,20.0,28.4,Low
7328,USR0245,2010-01-11,1,2,0,1,0,0,0,9,1,4,2,7,0,10983.0,1,2,144,25,0,0,0.44,44.0,36.0,40.8,Medium
7329,USR0245,2010-01-12,2,2,0,1,0,0,0,11,1,6,2,14,2,147145.0,1,1,26,16,5,1,1.0,100.0,78.0,91.2,Critical
7330,USR0245,2010-01-13,2,1,0,1,0,0,0,3,1,1,0,20,0,191787.0,1,0,141,14,0,0,0.0,0.0,0.0,0.0,Low
7331,USR0245,2010-01-14,2,1,0,1,0,0,0,5,1,3,2,21,2,202397.0,1,1,28,20,0,0,0.44,44.0,28.0,37.6,Low
7332,USR0245,2010-01-15,2,1,0,1,0,0,0,3,1,4,2,19,2,204377.0,1,3,50,5,10,1,1.0,100.0,100.0,100.0,Critical
7333,USR0245,2010-01-16,2,1,0,1,0,0,0,3,1,4,2,15,2,62599.0,1,3,107,7,0,1,0.64,64.0,44.0,56.0,Medium
7334,USR0245,2010-01-17,2,2,0,1,0,0,0,12,1,6,2,18,1,25079.0,1,2,138,11,0,0,0.49,49.0,36.0,43.8,Medium
7335,USR0245,2010-01-18,2,1,0,1,1,1,1,7,1,1,0,7,2,73698.0,1,0,36,20,0,0,0.3,30.0,15.0,24.0,Low
7336,USR0245,2010-01-19,2,2,0,1,1,1,1,7,1,4,2,8,1,244223.0,1,3,78,17,10,1,1.0,100.0,100.0,100.0,Critical
7337,USR0245,2010-01-20,1,1,0,1,0,0,0,9,1,4,0,14,0,93623.0,1,2,52,33,0,0,0.2,20.0,16.0,18.4,Low
7338,USR0245,2010-01-21,1,1,0,1,1,1,1,8,1,4,0,13,2,83731.0,1,2,142,26,10,1,1.0,100.0,100.0,100.0,Critical
7339,USR0245,2010-01-22,2,1,0,1,0,0,0,10,1,2,0,10,0,164871.0,1,3,147,33,0,0,0.3,30.0,24.0,27.6,Low
7340,USR0245,2010-01-23,1,2,0,1,1,1,1,5,1,5,1,8,2,151520.0,1,0,106,30,0,0,0.42,42.0,25.0,35.2,Low
7341,USR0245,2010-01-24,2,1,0,1,0,0,0,5,1,4,0,14,0,197818.0,1,0,115,7,0,0,0.0,0.0,0.0,0.0,Low
7342,USR0245,2010-01-25,1,1,1,1,0,0,0,8,1,5,2,12,0,230924.0,1,2,128,32,5,1,1.0,100.0,98.0,99.2,Critical
7343,USR0245,2010-01-26,1,1,0,1,0,0,0,6,1,3,2,12,0,116158.0,1,0,60,12,10,1,1.0,100.0,100.0,100.0,Critical
7344,USR0245,2010-01-27,2,1,0,1,0,0,0,4,1,6,1,18,2,196887.0,1,1,120,39,0,0,0.32,32.0,18.0,26.4,Low
7345,USR0245,2010-01-28,1,2,0,1,0,0,0,9,1,4,2,11,2,169796.0,1,0,95,8,10,1,1.0,100.0,100.0,100.0,Critical
7346,USR0245,2010-01-29,2,1,0,1,0,0,0,10,1,2,0,20,0,241765.0,1,3,97,21,0,0,0.3,30.0,24.0,27.6,Low
7347,USR0245,2010-01-30,2,2,0,1,0,0,0,11,1,6,2,14,1,167516.0,1,0,149,14,5,1,1.0,100.0,70.0,88.0,Critical
7348,USR0245,2010-01-31,2,1,0,1,0,0,0,6,1,2,1,20,2,17834.0,1,3,139,30,5,1,1.0,100.0,84.0,93.6,Critical
7349,USR0245,2010-02-01,1,1,1,1,0,0,0,9,1,1,0,15,2,210784.0,1,3,53,39,0,1,0.55,55.0,36.0,47.4,Medium
7350,USR0245,2010-02-02,2,1,0,1,0,0,0,12,1,4,2,10,0,89145.0,1,1,134,15,0,0,0.34,34.0,28.0,31.6,Low
7351,USR0246,2010-01-04,2,2,0,1,1,1,1,3,1,2,1,16,0,18829.0,1,1,120,26,5,1,1.0,100.0,83.0,93.2,Critical
7352,USR0246,2010-01-05,1,2,1,1,0,0,0,6,1,6,1,12,2,43971.0,1,3,133,14,10,1,1.0,100.0,100.0,100.0,Critical
7353,USR0246,2010-01-06,2,2,0,1,1,1,1,3,1,4,1,16,1,65157.0,1,3,64,21,0,1,0.67,67.0,49.0,59.8,Medium
7354,USR0246,2010-01-07,1,2,0,1,1,1,1,8,1,5,2,17,1,68748.0,1,3,32,16,0,1,0.79,79.0,59.0,71.0,High
7355,USR0246,2010-01-08,1,2,0,1,0,0,0,10,1,4,0,5,2,92998.0,1,0,128,9,10,1,1.0,100.0,100.0,100.0,Critical
7356,USR0246,2010-01-09,2,2,0,1,0,0,0,7,1,4,0,19,1,152884.0,1,1,23,13,0,0,0.15,15.0,8.0,12.2,Low
7357,USR0246,2010-01-10,2,1,0,1,1,1,1,6,1,7,2,17,1,27848.0,1,0,25,39,0,0,0.49,49.0,35.0,43.4,Medium
7358,USR0246,2010-01-11,2,1,0,1,1,1,1,5,1,4,2,10,2,148190.0,1,0,99,18,0,1,0.54,54.0,35.0,46.4,Medium
7359,USR0246,2010-01-12,2,1,0,1,1,1,1,9,1,6,1,21,0,44096.0,1,3,79,19,10,1,1.0,100.0,100.0,100.0,Critical
7360,USR0246,2010-01-13,2,2,0,1,1,1,1,2,1,3,1,20,2,123737.0,1,1,50,21,0,1,0.52,52.0,33.0,44.4,Medium
7361,USR0246,2010-01-14,1,2,0,1,0,0,0,7,1,3,0,20,2,175612.0,1,3,137,19,0,0,0.4,40.0,24.0,33.6,Low
7362,USR0246,2010-01-15,2,2,0,1,0,0,0,5,1,4,2,9,2,83234.0,1,2,143,21,10,1,1.0,100.0,100.0,100.0,Critical
7363,USR0246,2010-01-16,2,1,0,1,0,0,0,7,1,6,2,7,0,170544.0,1,0,139,36,10,1,1.0,100.0,100.0,100.0,Critical
7364,USR0246,2010-01-17,1,2,0,1,0,0,0,10,1,4,2,8,1,213830.0,1,3,91,9,5,1,1.0,100.0,94.0,97.6,Critical
7365,USR0246,2010-01-18,1,2,1,1,1,1,1,10,1,3,0,18,2,110589.0,1,2,72,27,0,1,0.65,65.0,43.0,56.2,Medium
7366,USR0246,2010-01-19,2,1,1,1,1,1,1,10,1,4,1,15,0,24066.0,1,2,130,20,5,1,1.0,100.0,100.0,100.0,Critical
7367,USR0246,2010-01-20,1,2,0,1,1,1,1,3,1,2,1,16,1,72687.0,1,2,155,16,10,1,1.0,100.0,100.0,100.0,Critical
7368,USR0246,2010-01-21,2,2,0,1,1,1,1,6,1,3,2,14,2,23305.0,1,1,56,32,10,1,1.0,100.0,100.0,100.0,Critical
7369,USR0246,2010-01-22,1,2,0,1,0,0,0,10,1,1,0,20,2,121083.0,1,2,48,30,10,1,1.0,100.0,100.0,100.0,Critical
7370,USR0246,2010-01-23,2,2,0,1,0,0,0,7,1,5,2,13,0,142806.0,1,3,90,38,10,1,1.0,100.0,100.0,100.0,Critical
7371,USR0246,2010-01-24,1,1,1,1,0,0,0,3,1,6,1,17,2,29917.0,1,3,95,18,0,1,0.67,67.0,46.0,58.6,Medium
7372,USR0246,2010-01-25,2,2,0,1,0,0,0,8,1,3,0,5,2,57165.0,1,0,122,24,5,1,0.85,85.0,50.0,71.0,High
7373,USR0246,2010-01-26,1,2,0,1,1,1,1,9,1,7,2,11,1,189515.0,1,1,32,35,5,1,1.0,100.0,93.0,97.2,Critical
7374,USR0246,2010-01-27,1,2,0,1,0,0,0,5,1,5,0,9,2,77984.0,1,2,55,6,0,0,0.3,30.0,16.0,24.4,Low
7375,USR0246,2010-01-28,1,1,1,1,0,0,0,10,1,4,1,12,0,239956.0,1,1,120,24,0,0,0.37,37.0,30.0,34.2,Low
7376,USR0246,2010-01-29,1,2,0,1,1,1,1,8,1,6,1,13,2,248337.0,1,2,121,10,0,1,0.62,62.0,41.0,53.6,Medium
7377,USR0246,2010-01-30,1,1,0,1,0,0,0,1,1,5,0,18,1,142451.0,1,2,78,36,0,0,0.25,25.0,16.0,21.4,Low
7378,USR0246,2010-01-31,1,2,0,1,0,0,0,7,1,3,0,10,1,135305.0,1,0,152,21,5,1,0.8,80.0,50.0,68.0,High
7379,USR0246,2010-02-01,1,2,0,1,0,0,0,8,1,6,2,19,2,40748.0,1,3,118,15,10,1,1.0,100.0,100.0,100.0,Critical
7380,USR0246,2010-02-02,1,1,0,1,0,0,0,8,1,4,0,9,2,147548.0,1,1,62,7,10,1,1.0,100.0,100.0,100.0,Critical
7381,USR0247,2010-01-04,2,1,1,1,1,1,1,8,1,2,0,9,0,59834.0,1,0,103,31,0,0,0.35,35.0,27.0,31.8,Low
7382,USR0247,2010-01-05,1,2,0,1,1,1,1,3,1,4,0,14,0,89779.0,1,1,74,15,5,1,1.0,100.0,73.0,89.2,Critical
7383,USR0247,2010-01-06,1,1,0,1,1,1,1,6,1,6,1,14,0,243046.0,1,3,86,16,0,1,0.62,62.0,49.0,56.8,Medium
7384,USR0247,2010-01-07,1,2,0,1,0,0,0,8,1,4,1,14,1,126917.0,1,1,114,20,0,0,0.27,27.0,18.0,23.4,Low
7385,USR0247,2010-01-08,2,1,0,1,0,0,0,10,1,1,0,8,2,41324.0,1,0,107,24,0,0,0.1,10.0,0.0,6.0,Low
7386,USR0247,2010-01-09,1,1,1,1,0,0,0,12,1,7,2,12,1,62717.0,1,2,53,37,10,1,1.0,100.0,100.0,100.0,Critical
7387,USR0247,2010-01-10,1,1,0,1,1,1,1,3,1,5,1,14,1,220371.0,1,1,69,23,0,0,0.47,47.0,33.0,41.4,Medium
7388,USR0247,2010-01-11,2,1,0,1,1,1,1,5,1,4,2,19,2,91707.0,1,2,96,33,0,1,0.74,74.0,51.0,64.8,High
7389,USR0247,2010-01-12,2,2,0,1,0,0,0,10,1,7,2,13,1,139293.0,1,0,20,5,0,0,0.29,29.0,20.0,25.4,Low
7390,USR0247,2010-01-13,2,1,0,1,1,1,1,9,1,7,2,11,1,25284.0,1,1,122,15,0,1,0.59,59.0,43.0,52.6,Medium
7391,USR0247,2010-01-14,1,1,0,1,0,0,0,3,1,5,0,18,1,104596.0,1,0,151,15,10,1,1.0,100.0,100.0,100.0,Critical
7392,USR0247,2010-01-15,1,1,1,1,0,0,0,6,1,4,0,6,0,190444.0,1,0,48,17,0,0,0.15,15.0,12.0,13.8,Low
7393,USR0247,2010-01-16,2,1,1,1,1,1,1,5,1,6,1,14,0,247907.0,1,3,138,22,0,1,0.77,77.0,61.0,70.6,High
7394,USR0247,2010-01-17,2,1,0,1,0,0,0,4,1,4,0,21,1,62967.0,1,2,72,31,0,0,0.25,25.0,16.0,21.4,Low
7395,USR0247,2010-01-18,2,2,0,1,0,0,0,4,1,6,2,14,1,242657.0,1,1,62,25,0,0,0.39,39.0,28.0,34.6,Low
7396,USR0247,2010-01-19,1,1,1,1,0,0,0,9,1,3,0,10,1,159844.0,1,2,60,26,10,1,1.0,100.0,100.0,100.0,Critical
7397,USR0247,2010-01-20,1,2,0,1,0,0,0,9,1,4,0,8,1,17970.0,1,1,45,17,10,1,1.0,100.0,100.0,100.0,Critical
7398,USR0247,2010-01-21,1,2,0,1,1,1,1,3,1,6,1,21,1,235979.0,1,2,130,28,5,1,1.0,100.0,91.0,96.4,Critical
7399,USR0247,2010-01-22,2,1,0,1,1,1,1,10,1,5,1,8,1,181696.0,1,3,87,35,5,1,1.0,100.0,99.0,99.6,Critical
7400,USR0247,2010-01-23,2,2,0,1,0,0,0,9,1,4,1,12,1,218976.0,1,1,86,24,10,1,1.0,100.0,100.0,100.0,Critical
7401,USR0247,2010-01-24,1,2,0,1,0,0,0,4,1,2,1,6,0,217318.0,1,1,61,22,0,0,0.22,22.0,18.0,20.4,Low
7402,USR0247,2010-01-25,1,2,1,1,1,1,1,11,1,5,2,18,0,58523.0,1,0,52,26,0,1,0.59,59.0,47.0,54.2,Medium
7403,USR0247,2010-01-26,2,2,0,1,1,1,1,5,1,1,0,18,0,176527.0,1,0,56,7,5,1,0.95,95.0,65.0,83.0,High
7404,USR0247,2010-01-27,1,2,0,1,0,0,0,5,1,5,1,6,0,67176.0,1,1,102,28,5,1,0.97,97.0,68.0,85.4,Critical
7405,USR0247,2010-01-28,2,2,0,1,0,0,0,10,1,6,1,23,2,66383.0,1,3,128,34,0,1,0.52,52.0,34.0,44.8,Medium
7406,USR0247,2010-01-29,1,1,0,1,0,0,0,5,1,3,1,19,0,108348.0,1,1,35,24,0,0,0.22,22.0,18.0,20.4,Low
7407,USR0247,2010-01-30,2,1,0,1,1,1,1,8,1,4,0,5,0,234917.0,1,0,40,8,5,1,0.95,95.0,65.0,83.0,High
