logon_count,logoff_count,off_hours_logons,unique_pcs,device_connects,device_disconnects,unique_device_pcs,file_activity_count,unique_file_pcs,unique_files,sensitive_file_count,email_count,attachment_count,total_email_size,unique_email_pcs,external_email_count,http_request_count,unique_http_urls,off_hours_http,user,day
1,1,1,1,0,0,0,9,1,3,0,20,0,141177.0,1,2,78,23,5,USR0196,2010-01-27
1,2,0,1,1,1,1,10,1,3,1,16,0,144549.0,1,0,70,38,0,USR0196,2010-01-28
1,2,0,1,0,0,0,5,1,6,2,15,1,105424.0,1,1,86,30,10,USR0196,2010-01-29
2,1,1,1,1,1,1,6,1,6,1,16,2,24270.0,1,2,41,15,5,USR0196,2010-01-30
1,1,1,1,0,0,0,6,1,3,2,22,1,203751.0,1,2,40,16,0,USR0196,2010-01-31
2,2,0,1,0,0,0,3,1,5,1,12,0,107342.0,1,0,136,9,10,USR0196,2010-02-01
1,2,0,1,0,0,0,2,1,2,1,12,0,237057.0,1,2,52,18,0,USR0196,2010-02-02
2,1,0,1,0,0,0,3,1,4,2,6,1,61141.0,1,1,78,31,0,USR0197,2010-01-04
2,2,1,1,1,1,1,9,1,3,1,16,2,47613.0,1,3,127,23,0,USR0197,2010-01-05
2,1,0,1,0,0,0,8,1,2,0,10,2,12308.0,1,0,49,13,0,USR0197,2010-01-06
1,1,0,1,0,0,0,8,1,6,2,16,1,175073.0,1,2,142,9,0,USR0197,2010-01-07
1,1,1,1,1,1,1,5,1,5,2,10,1,151670.0,1,0,108,34,5,USR0197,2010-01-08
2,1,0,1,0,0,0,4,1,4,2,21,0,115896.0,1,1,89,37,0,USR0197,2010-01-09
1,2,0,1,0,0,0,11,1,2,1,12,1,53094.0,1,2,41,23,0,USR0197,2010-01-10
1,1,0,1,1,1,1,9,1,5,0,9,1,161715.0,1,3,22,28,0,USR0197,2010-01-11
1,2,0,1,1,1,1,7,1,5,0,6,2,153671.0,1,0,80,8,10,USR0197,2010-01-12
1,1,1,1,1,1,1,3,1,2,1,10,2,227644.0,1,1,54,8,0,USR0197,2010-01-13
1,2,0,1,0,0,0,6,1,2,1,13,0,112217.0,1,0,84,38,0,USR0197,2010-01-14
2,1,0,1,1,1,1,7,1,2,0,21,1,175679.0,1,1,52,20,0,USR0197,2010-01-15
1,1,1,1,0,0,0,7,1,4,1,13,0,224239.0,1,1,31,15,0,USR0197,2010-01-16
1,2,1,1,0,0,0,3,1,6,2,15,2,237561.0,1,2,67,35,10,USR0197,2010-01-17
1,2,0,1,0,0,0,4,1,5,1,19,1,79931.0,1,0,35,10,0,USR0197,2010-01-18
1,2,0,1,0,0,0,4,1,5,2,10,1,57356.0,1,1,101,40,5,USR0197,2010-01-19
2,1,0,1,0,0,0,3,1,6,1,10,2,207184.0,1,2,99,26,10,USR0197,2010-01-20
1,2,0,1,1,1,1,12,1,3,2,19,0,63963.0,1,3,66,40,0,USR0197,2010-01-21
1,2,0,1,1,1,1,8,1,6,1,10,0,122955.0,1,2,154,12,10,USR0197,2010-01-22
1,1,0,1,0,0,0,7,1,7,2,11,1,115293.0,1,0,137,34,0,USR0197,2010-01-23
1,2,1,1,0,0,0,6,1,3,1,7,0,121443.0,1,0,81,10,10,USR0197,2010-01-24
2,1,0,1,1,1,1,10,1,4,1,13,1,52019.0,1,3,41,35,5,USR0197,2010-01-25
1,2,0,1,0,0,0,7,1,5,1,16,0,128225.0,1,2,87,14,0,USR0197,2010-01-26
1,1,1,1,1,1,1,11,1,4,2,21,2,44941.0,1,1,104,39,10,USR0197,2010-01-27
2,2,0,1,1,1,1,4,1,5,0,14,0,29751.0,1,2,114,19,10,USR0197,2010-01-28
2,2,0,1,0,0,0,3,1,3,1,10,1,69577.0,1,3,136,39,0,USR0197,2010-01-29
1,1,1,1,0,0,0,2,1,5,0,13,0,44272.0,1,3,29,5,5,USR0197,2010-01-30
2,1,0,1,0,0,0,7,1,2,0,15,2,55816.0,1,2,108,35,0,USR0197,2010-01-31
1,2,0,1,0,0,0,6,1,4,2,17,2,124785.0,1,1,81,28,0,USR0197,2010-02-01
2,1,0,1,0,0,0,8,1,3,0,15,1,169858.0,1,3,54,11,0,USR0197,2010-02-02
1,2,0,1,0,0,0,3,1,3,0,6,1,163534.0,1,1,115,5,0,USR0198,2010-01-04
1,1,0,1,0,0,0,4,1,2,0,19,1,127295.0,1,3,155,34,10,USR0198,2010-01-05
1,2,1,1,1,1,1,2,1,3,0,9,1,115500.0,1,3,140,11,0,USR0198,2010-01-06
2,1,0,1,0,0,0,12,1,6,2,9,0,168701.0,1,1,127,7,5,USR0198,2010-01-07
2,1,0,1,1,1,1,9,1,3,1,6,0,32581.0,1,1,144,21,0,USR0198,2010-01-08
2,2,1,1,1,1,1,10,1,5,1,17,2,211831.0,1,0,140,26,0,USR0198,2010-01-09
1,2,0,1,0,0,0,10,1,1,0,18,2,207233.0,1,2,110,19,0,USR0198,2010-01-10
1,2,0,1,0,0,0,6,1,6,1,15,0,167872.0,1,0,63,30,5,USR0198,2010-01-11
1,1,0,1,0,0,0,2,1,4,1,14,0,175036.0,1,0,40,30,10,USR0198,2010-01-12
1,1,0,1,0,0,0,11,1,5,2,17,2,29071.0,1,3,82,18,5,USR0198,2010-01-13
2,1,1,1,0,0,0,12,1,6,2,16,2,103811.0,1,2,111,5,10,USR0198,2010-01-14
1,1,1,1,0,0,0,2,1,1,0,13,2,18914.0,1,3,42,23,0,USR0198,2010-01-15
2,2,0,1,1,1,1,1,1,3,0,22,0,184206.0,1,2,107,34,0,USR0198,2010-01-16
1,1,0,1,1,1,1,6,1,3,2,15,2,105098.0,1,0,58,32,0,USR0198,2010-01-17
1,1,1,1,1,1,1,4,1,4,2,10,0,55130.0,1,3,75,32,10,USR0198,2010-01-18
1,1,0,1,1,1,1,6,1,4,2,18,1,127288.0,1,3,51,15,5,USR0198,2010-01-19
1,1,0,1,0,0,0,5,1,5,0,9,2,81474.0,1,0,131,12,0,USR0198,2010-01-20
2,2,0,1,0,0,0,4,1,5,1,9,2,232282.0,1,3,119,14,10,USR0198,2010-01-21
1,2,1,1,0,0,0,4,1,2,1,15,1,42457.0,1,0,90,40,0,USR0198,2010-01-22
1,2,0,1,0,0,0,3,1,7,2,21,2,164321.0,1,1,61,22,5,USR0198,2010-01-23
1,2,0,1,0,0,0,8,1,5,1,16,2,72104.0,1,0,117,27,10,USR0198,2010-01-24
1,1,1,1,0,0,0,4,1,6,2,9,2,79440.0,1,2,115,34,10,USR0198,2010-01-25
2,2,0,1,0,0,0,9,1,4,0,5,2,179556.0,1,0,94,31,0,USR0198,2010-01-26
2,2,1,1,1,1,1,10,1,7,2,8,2,24214.0,1,3,97,17,5,USR0198,2010-01-27
2,1,1,1,0,0,0,11,1,3,2,19,0,119350.0,1,1,92,37,10,USR0198,2010-01-28
2,1,0,1,1,1,1,6,1,4,0,20,1,229639.0,1,1,102,36,0,USR0198,2010-01-29
1,2,0,1,0,0,0,10,1,6,2,10,0,136183.0,1,3,102,18,0,USR0198,2010-01-30
2,1,1,1,1,1,1,5,1,2,1,9,0,161404.0,1,1,128,16,10,USR0198,2010-01-31
1,2,0,1,0,0,0,6,1,4,1,13,1,201180.0,1,0,75,34,10,USR0198,2010-02-01
1,2,0,1,1,1,1,10,1,1,0,9,2,57387.0,1,0,113,7,0,USR0198,2010-02-02
2,2,0,1,0,0,0,3,1,6,2,11,1,18474.0,1,2,21,7,0,USR0199,2010-01-04
1,2,0,1,0,0,0,5,1,2,1,21,1,163135.0,1,1,116,22,0,USR0199,2010-01-05
1,1,0,1,0,0,0,7,1,4,1,18,2,247313.0,1,1,128,35,10,USR0199,2010-01-06
2,1,1,1,0,0,0,10,1,5,2,9,2,146506.0,1,2,147,31,5,USR0199,2010-01-07
1,1,0,1,0,0,0,3,1,5,0,16,2,58477.0,1,2,42,25,5,USR0199,2010-01-08
1,2,0,1,1,1,1,1,1,5,0,16,2,35924.0,1,0,91,12,10,USR0199,2010-01-09
2,2,1,1,1,1,1,7,1,6,1,11,1,193361.0,1,0,36,32,0,USR0199,2010-01-10
1,1,1,1,1,1,1,6,1,5,1,22,1,158831.0,1,3,104,19,0,USR0199,2010-01-11
2,1,1,1,1,1,1,2,1,5,1,14,1,43614.0,1,0,135,29,0,USR0199,2010-01-12
1,1,0,1,1,1,1,11,1,3,1,13,0,232381.0,1,1,145,18,0,USR0199,2010-01-13
2,2,0,1,1,1,1,2,1,2,1,21,1,198571.0,1,2,26,28,0,USR0199,2010-01-14
2,2,0,1,1,1,1,5,1,3,1,19,1,184415.0,1,0,60,17,0,USR0199,2010-01-15
2,1,1,1,0,0,0,2,1,2,1,7,1,157860.0,1,0,134,11,10,USR0199,2010-01-16
2,2,1,1,1,1,1,9,1,6,2,16,1,226645.0,1,2,147,11,0,USR0199,2010-01-17
2,1,1,1,1,1,1,5,1,4,0,6,2,30510.0,1,1,89,36,0,USR0199,2010-01-18
2,1,1,1,1,1,1,10,1,5,0,16,1,171263.0,1,2,127,8,5,USR0199,2010-01-19
1,2,0,1,0,0,0,2,1,5,1,21,1,95223.0,1,3,75,38,0,USR0199,2010-01-20
2,2,0,1,1,1,1,6,1,5,0,22,0,168837.0,1,3,33,33,10,USR0199,2010-01-21
2,2,0,1,0,0,0,5,1,3,2,12,0,214918.0,1,1,78,25,0,USR0199,2010-01-22
2,2,1,1,0,0,0,5,1,6,1,13,1,241281.0,1,1,65,37,10,USR0199,2010-01-23
1,2,1,1,1,1,1,5,1,4,1,16,0,22067.0,1,2,50,6,10,USR0199,2010-01-24
1,2,0,1,0,0,0,11,1,7,2,16,1,109033.0,1,0,49,35,10,USR0199,2010-01-25
2,2,0,1,0,0,0,6,1,2,1,9,2,68066.0,1,2,105,12,0,USR0199,2010-01-26
2,1,0,1,1,1,1,10,1,5,2,19,1,115493.0,1,3,46,11,5,USR0199,2010-01-27
2,2,0,1,0,0,0,4,1,1,0,13,0,169997.0,1,1,143,35,0,USR0199,2010-01-28
1,1,0,1,1,1,1,6,1,5,1,9,1,154713.0,1,0,108,32,5,USR0199,2010-01-29
2,2,0,1,0,0,0,11,1,3,1,11,0,215254.0,1,2,20,16,0,USR0199,2010-01-30
2,2,0,1,0,0,0,10,1,7,2,18,0,31422.0,1,2,88,23,10,USR0199,2010-01-31
1,1,1,1,1,1,1,5,1,6,2,11,1,212882.0,1,0,78,40,10,USR0199,2010-02-01
1,2,0,1,0,0,0,8,1,1,0,22,2,226164.0,1,3,67,5,0,USR0199,2010-02-02
1,2,0,1,1,1,1,8,1,6,2,21,1,131123.0,1,2,88,38,0,USR0200,2010-01-04
2,2,0,1,1,1,1,3,1,4,1,18,0,96331.0,1,2,57,15,5,USR0200,2010-01-05
2,2,0,1,0,0,0,5,1,3,1,8,2,116868.0,1,1,24,30,0,USR0200,2010-01-06
2,1,1,1,1,1,1,10,1,4,2,19,1,43847.0,1,3,42,19,10,USR0200,2010-01-07
1,1,1,1,0,0,0,6,1,5,0,7,0,135478.0,1,1,100,38,10,USR0200,2010-01-08
2,2,0,1,1,1,1,1,1,4,0,8,1,210190.0,1,3,40,34,10,USR0200,2010-01-09
1,1,1,1,0,0,0,2,1,4,0,6,1,212894.0,1,1,105,27,0,USR0200,2010-01-10
2,1,0,1,0,0,0,7,1,6,1,19,0,217403.0,1,1,76,31,10,USR0200,2010-01-11
1,2,0,1,1,1,1,2,1,5,1,18,2,37446.0,1,3,86,8,10,USR0200,2010-01-12
2,1,0,1,0,0,0,6,1,4,2,11,0,190007.0,1,1,128,21,10,USR0200,2010-01-13
2,2,0,1,0,0,0,4,1,4,0,19,2,95155.0,1,1,105,33,0,USR0200,2010-01-14
2,1,0,1,1,1,1,9,1,1,0,8,1,194508.0,1,3,98,14,10,USR0200,2010-01-15
2,2,1,1,0,0,0,4,1,5,0,12,1,67198.0,1,3,109,33,10,USR0200,2010-01-16
2,1,0,1,0,0,0,9,1,6,1,10,2,25838.0,1,3,111,17,0,USR0200,2010-01-17
1,1,0,1,0,0,0,4,1,2,1,20,2,122301.0,1,1,35,35,0,USR0200,2010-01-18
2,1,0,1,1,1,1,3,1,5,0,14,1,216884.0,1,2,111,11,5,USR0200,2010-01-19
1,2,0,1,1,1,1,2,1,6,1,13,0,72474.0,1,2,127,27,5,USR0200,2010-01-20
2,2,0,1,0,0,0,12,1,4,2,10,1,53562.0,1,0,58,16,10,USR0200,2010-01-21
1,2,0,1,1,1,1,11,1,5,1,20,1,195084.0,1,0,121,22,5,USR0200,2010-01-22
1,2,0,1,0,0,0,7,1,3,2,19,1,134973.0,1,2,61,37,5,USR0200,2010-01-23
1,2,1,1,0,0,0,2,1,5,0,18,2,226479.0,1,2,116,19,5,USR0200,2010-01-24
1,2,1,1,0,0,0,10,1,2,1,11,0,60098.0,1,3,149,9,0,USR0200,2010-01-25
2,2,0,1,1,1,1,11,1,2,1,17,2,175311.0,1,2,108,13,0,USR0200,2010-01-26
2,1,0,1,1,1,1,6,1,4,1,13,1,14425.0,1,1,159,12,10,USR0200,2010-01-27
1,1,1,1,1,1,1,11,1,5,2,9,0,177463.0,1,0,92,11,10,USR0200,2010-01-28
2,1,0,1,1,1,1,7,1,2,0,12,0,159300.0,1,0,42,39,5,USR0200,2010-01-29
2,2,0,1,1,1,1,8,1,7,2,14,2,108094.0,1,1,55,21,5,USR0200,2010-01-30
1,2,0,1,1,1,1,10,1,5,2,18,0,143866.0,1,0,80,30,10,USR0200,2010-01-31
2,1,0,1,0,0,0,1,1,4,0,9,2,208154.0,1,3,40,21,10,USR0200,2010-02-01
2,2,0,1,0,0,0,3,1,4,0,11,2,45962.0,1,3,143,24,0,USR0200,2010-02-02
1,2,1,1,1,1,1,7,1,5,1,13,0,151074.0,1,3,56,27,0,USR0201,2010-01-04
1,2,0,1,0,0,0,7,1,7,2,6,2,41681.0,1,0,141,19,10,USR0201,2010-01-05
1,1,1,1,1,1,1,9,1,7,2,5,1,156601.0,1,0,63,28,0,USR0201,2010-01-06
1,2,0,1,0,0,0,9,1,2,0,16,2,233111.0,1,2,130,9,0,USR0201,2010-01-07
2,2,1,1,1,1,1,10,1,5,2,18,1,222439.0,1,0,131,5,5,USR0201,2010-01-08
2,2,0,1,0,0,0,9,1,6,2,20,1,137982.0,1,2,50,40,5,USR0201,2010-01-09
1,1,0,1,1,1,1,3,1,5,1,14,0,102358.0,1,0,83,8,0,USR0201,2010-01-10
1,2,1,1,0,0,0,2,1,5,0,16,0,244721.0,1,0,108,37,5,USR0201,2010-01-11
2,1,0,1,0,0,0,9,1,4,1,21,1,241019.0,1,3,103,29,0,USR0201,2010-01-12
2,2,1,1,0,0,0,9,1,6,1,14,0,52400.0,1,1,20,27,0,USR0201,2010-01-13
1,1,0,1,0,0,0,6,1,4,2,20,2,69751.0,1,3,131,37,0,USR0201,2010-01-14
2,2,1,1,0,0,0,3,1,1,0,17,0,221203.0,1,1,132,18,10,USR0201,2010-01-15
1,2,1,1,1,1,1,10,1,7,2,20,1,69624.0,1,0,82,8,5,USR0201,2010-01-16
1,2,0,1,0,0,0,8,1,5,1,7,2,110888.0,1,1,53,39,0,USR0201,2010-01-17
2,2,1,1,1,1,1,11,1,3,2,16,1,16694.0,1,0,141,7,10,USR0201,2010-01-18
2,1,0,1,1,1,1,3,1,5,2,5,0,172120.0,1,0,52,8,0,USR0201,2010-01-19
1,1,0,1,1,1,1,6,1,3,1,7,2,22421.0,1,1,129,9,0,USR0201,2010-01-20
1,1,0,1,1,1,1,3,1,5,0,23,0,66523.0,1,3,140,31,10,USR0201,2010-01-21
1,1,1,1,0,0,0,7,1,4,1,17,1,83268.0,1,3,76,17,5,USR0201,2010-01-22
1,2,0,1,1,1,1,3,1,5,0,5,0,64107.0,1,0,50,16,10,USR0201,2010-01-23
1,2,1,1,0,0,0,6,1,5,2,15,1,22577.0,1,1,136,33,0,USR0201,2010-01-24
2,2,1,1,0,0,0,5,1,3,1,21,1,211293.0,1,3,150,40,10,USR0201,2010-01-25
1,1,0,1,1,1,1,2,1,5,1,18,1,220774.0,1,1,67,8,10,USR0201,2010-01-26
2,1,0,1,1,1,1,12,1,4,2,19,0,11934.0,1,3,113,15,10,USR0201,2010-01-27
2,1,0,1,0,0,0,4,1,6,1,20,0,136376.0,1,0,143,32,0,USR0201,2010-01-28
2,2,1,1,0,0,0,7,1,4,0,9,2,179689.0,1,0,125,21,5,USR0201,2010-01-29
1,2,0,1,0,0,0,3,1,4,2,11,0,153578.0,1,1,70,27,10,USR0201,2010-01-30
1,2,0,1,0,0,0,4,1,3,1,7,0,165305.0,1,1,88,39,0,USR0201,2010-01-31
1,1,0,1,0,0,0,3,1,6,1,7,0,32695.0,1,0,130,9,0,USR0201,2010-02-01
2,1,0,1,0,0,0,3,1,6,2,18,0,186638.0,1,2,112,40,10,USR0201,2010-02-02
2,1,0,1,0,0,0,10,1,4,0,11,1,11820.0,1,0,83,16,10,USR0202,2010-01-04
2,2,0,1,0,0,0,3,1,4,2,14,2,120301.0,1,0,135,7,10,USR0202,2010-01-05
2,2,0,1,1,1,1,5,1,6,1,6,2,40666.0,1,1,68,21,10,USR0202,2010-01-06
1,1,0,1,0,0,0,1,1,2,0,6,1,18775.0,1,0,84,8,10,USR0202,2010-01-07
2,1,0,1,0,0,0,10,1,3,1,12,1,100552.0,1,0,70,5,5,USR0202,2010-01-08
2,2,0,1,0,0,0,10,1,6,1,15,0,31279.0,1,2,35,7,10,USR0202,2010-01-09
1,2,0,1,0,0,0,7,1,7,2,22,1,18310.0,1,3,36,24,0,USR0202,2010-01-10
1,1,0,1,0,0,0,10,1,1,0,18,1,247166.0,1,0,36,38,0,USR0202,2010-01-11
2,1,1,1,0,0,0,3,1,1,0,20,1,129120.0,1,3,139,32,0,USR0202,2010-01-12
2,1,0,1,0,0,0,5,1,7,2,9,1,85715.0,1,2,92,40,0,USR0202,2010-01-13
1,2,0,1,0,0,0,3,1,2,1,6,1,230058.0,1,1,29,25,5,USR0202,2010-01-14
1,1,0,1,0,0,0,10,1,7,2,18,2,159139.0,1,2,113,16,0,USR0202,2010-01-15
2,1,0,1,0,0,0,1,1,1,0,15,2,204466.0,1,1,103,18,0,USR0202,2010-01-16
1,2,1,1,0,0,0,7,1,2,0,21,2,70873.0,1,3,110,24,0,USR0202,2010-01-17
2,1,0,1,0,0,0,2,1,6,1,16,2,240030.0,1,1,117,39,0,USR0202,2010-01-18
1,1,1,1,0,0,0,3,1,3,2,8,2,247641.0,1,3,30,40,0,USR0202,2010-01-19
2,2,0,1,1,1,1,7,1,6,2,12,2,38101.0,1,0,61,35,0,USR0202,2010-01-20
1,2,0,1,1,1,1,7,1,2,0,18,2,66880.0,1,0,54,24,0,USR0202,2010-01-21
2,1,0,1,1,1,1,9,1,2,1,17,1,242532.0,1,3,48,30,5,USR0202,2010-01-22
2,1,1,1,0,0,0,5,1,3,0,7,0,49300.0,1,1,119,15,5,USR0202,2010-01-23
1,1,1,1,0,0,0,7,1,3,1,18,0,57699.0,1,0,148,39,10,USR0202,2010-01-24
1,1,0,1,0,0,0,8,1,5,1,14,2,162137.0,1,1,128,27,0,USR0202,2010-01-25
2,1,0,1,1,1,1,10,1,7,2,17,0,52227.0,1,1,151,16,5,USR0202,2010-01-26
2,2,0,1,1,1,1,6,1,6,1,16,0,78359.0,1,0,59,39,0,USR0202,2010-01-27
2,1,0,1,1,1,1,5,1,7,2,21,1,139156.0,1,1,101,6,10,USR0202,2010-01-28
1,1,0,1,0,0,0,8,1,2,1,8,0,192196.0,1,3,129,29,0,USR0202,2010-01-29
1,1,0,1,0,0,0,4,1,4,2,13,2,215656.0,1,1,71,29,0,USR0202,2010-01-30
1,1,1,1,1,1,1,6,1,5,1,14,2,48064.0,1,0,47,16,0,USR0202,2010-01-31
1,2,0,1,0,0,0,10,1,2,0,7,0,103400.0,1,1,77,17,0,USR0202,2010-02-01
2,2,0,1,1,1,1,11,1,2,1,15,1,121111.0,1,0,160,14,10,USR0202,2010-02-02
2,1,0,1,1,1,1,8,1,5,2,16,0,189759.0,1,3,131,40,0,USR0203,2010-01-04
2,2,1,1,0,0,0,5,1,2,1,5,2,212497.0,1,0,42,24,0,USR0203,2010-01-05
2,1,0,1,0,0,0,3,1,4,0,8,1,122335.0,1,3,96,40,5,USR0203,2010-01-06
1,2,1,1,0,0,0,2,1,3,0,12,2,196899.0,1,3,73,31,10,USR0203,2010-01-07
1,1,1,1,1,1,1,6,1,3,2,14,2,166694.0,1,0,53,39,10,USR0203,2010-01-08
2,1,0,1,0,0,0,5,1,4,0,12,2,97860.0,1,0,130,21,10,USR0203,2010-01-09
2,2,0,1,1,1,1,8,1,2,1,9,0,27281.0,1,2,143,31,10,USR0203,2010-01-10
2,2,0,1,0,0,0,3,1,5,1,8,1,55445.0,1,2,141,20,0,USR0203,2010-01-11
1,1,0,1,1,1,1,11,1,4,2,19,2,205513.0,1,0,54,31,5,USR0203,2010-01-12
2,2,0,1,0,0,0,3,1,4,2,13,1,100532.0,1,1,99,10,10,USR0203,2010-01-13
1,2,0,1,0,0,0,5,1,3,1,21,2,165750.0,1,3,60,38,0,USR0203,2010-01-14
2,1,0,1,1,1,1,4,1,1,0,12,0,203661.0,1,1,123,32,0,USR0203,2010-01-15
2,2,0,1,1,1,1,5,1,1,0,19,0,90958.0,1,3,70,18,10,USR0203,2010-01-16
1,1,0,1,0,0,0,11,1,4,1,20,1,21091.0,1,3,76,9,0,USR0203,2010-01-17
2,2,0,1,1,1,1,9,1,3,2,15,0,74127.0,1,3,80,39,0,USR0203,2010-01-18
2,2,0,1,0,0,0,7,1,3,0,13,0,86025.0,1,2,38,27,10,USR0203,2010-01-19
1,2,1,1,0,0,0,9,1,7,2,9,2,241739.0,1,2,143,23,10,USR0203,2010-01-20
1,1,0,1,1,1,1,9,1,4,0,17,0,230111.0,1,1,144,12,5,USR0203,2010-01-21
1,1,0,1,0,0,0,6,1,5,0,15,2,192133.0,1,0,63,27,10,USR0203,2010-01-22
2,1,0,1,1,1,1,3,1,3,2,16,1,100330.0,1,1,124,8,10,USR0203,2010-01-23
2,1,0,1,1,1,1,5,1,5,2,23,2,11685.0,1,3,33,18,10,USR0203,2010-01-24
2,2,0,1,0,0,0,3,1,3,1,6,0,77019.0,1,0,48,8,10,USR0203,2010-01-25
2,1,0,1,1,1,1,8,1,4,2,18,0,100462.0,1,2,35,36,10,USR0203,2010-01-26
1,1,0,1,0,0,0,3,1,3,0,17,2,160784.0,1,3,25,16,0,USR0203,2010-01-27
2,2,0,1,0,0,0,10,1,5,2,12,1,202717.0,1,3,73,34,0,USR0203,2010-01-28
2,2,1,1,0,0,0,9,1,7,2,15,1,117520.0,1,2,37,28,0,USR0203,2010-01-29
1,2,0,1,0,0,0,8,1,5,2,12,1,71646.0,1,1,119,9,0,USR0203,2010-01-30
2,1,0,1,0,0,0,4,1,4,1,16,2,95954.0,1,0,44,20,10,USR0203,2010-01-31
1,2,0,1,0,0,0,7,1,5,1,11,2,231103.0,1,2,44,17,5,USR0203,2010-02-01
2,2,1,1,0,0,0,4,1,4,2,9,2,32256.0,1,2,113,30,0,USR0203,2010-02-02
2,2,0,1,0,0,0,10,1,4,2,22,2,154152.0,1,3,26,5,0,USR0204,2010-01-04
1,1,0,1,1,1,1,6,1,4,0,15,0,66768.0,1,0,108,12,5,USR0204,2010-01-05
1,2,1,1,0,0,0,8,1,2,0,15,0,27580.0,1,2,115,23,0,USR0204,2010-01-06
2,2,0,1,0,0,0,11,1,4,1,7,0,107049.0,1,0,69,17,5,USR0204,2010-01-07
2,1,0,1,0,0,0,12,1,5,2,16,2,33295.0,1,0,153,15,5,USR0204,2010-01-08
1,2,0,1,1,1,1,3,1,3,2,12,2,33466.0,1,1,128,40,10,USR0204,2010-01-09
1,1,0,1,1,1,1,9,1,5,2,16,2,49073.0,1,3,57,15,5,USR0204,2010-01-10
1,2,1,1,1,1,1,12,1,4,2,18,1,222677.0,1,3,153,26,10,USR0204,2010-01-11
1,1,1,1,0,0,0,6,1,4,0,14,0,189694.0,1,2,126,34,0,USR0204,2010-01-12
2,2,0,1,0,0,0,9,1,5,2,15,2,215028.0,1,2,143,40,5,USR0204,2010-01-13
2,1,1,1,1,1,1,12,1,5,2,20,2,225852.0,1,3,86,12,5,USR0204,2010-01-14
2,2,0,1,0,0,0,11,1,5,1,20,1,115031.0,1,0,87,27,5,USR0204,2010-01-15
2,2,0,1,0,0,0,2,1,4,1,22,1,230708.0,1,2,101,23,10,USR0204,2010-01-16
1,2,1,1,0,0,0,9,1,3,2,12,1,50032.0,1,1,31,27,0,USR0204,2010-01-17
2,2,1,1,1,1,1,3,1,6,2,17,2,162300.0,1,0,76,13,0,USR0204,2010-01-18
2,1,0,1,0,0,0,10,1,4,1,12,1,13729.0,1,1,39,34,10,USR0204,2010-01-19
1,1,0,1,0,0,0,2,1,3,1,12,0,249260.0,1,3,34,31,0,USR0204,2010-01-20
2,1,0,1,1,1,1,9,1,1,0,10,0,205955.0,1,2,92,17,0,USR0204,2010-01-21
1,2,0,1,0,0,0,12,1,5,2,20,2,211143.0,1,1,106,32,5,USR0204,2010-01-22
2,1,1,1,0,0,0,10,1,4,0,11,2,146363.0,1,3,80,40,10,USR0204,2010-01-23
2,1,0,1,1,1,1,6,1,6,1,12,1,183522.0,1,0,44,34,10,USR0204,2010-01-24
1,1,0,1,0,0,0,9,1,1,0,14,2,138404.0,1,2,51,7,5,USR0204,2010-01-25
2,1,0,1,0,0,0,3,1,1,0,12,0,44116.0,1,1,67,9,0,USR0204,2010-01-26
2,2,1,1,0,0,0,11,1,4,1,19,2,223578.0,1,1,131,12,10,USR0204,2010-01-27
1,2,0,1,1,1,1,5,1,7,2,6,1,217459.0,1,1,125,6,10,USR0204,2010-01-28
1,1,0,1,0,0,0,11,1,4,2,18,1,140908.0,1,1,96,36,0,USR0204,2010-01-29
2,1,0,1,0,0,0,5,1,7,2,18,0,83266.0,1,0,23,17,0,USR0204,2010-01-30
2,2,0,1,1,1,1,5,1,4,0,10,2,42999.0,1,1,84,39,0,USR0204,2010-01-31
1,2,0,1,1,1,1,8,1,2,1,10,0,222788.0,1,0,95,15,10,USR0204,2010-02-01
1,1,0,1,0,0,0,10,1,5,0,17,1,50834.0,1,0,136,26,5,USR0204,2010-02-02
2,2,0,1,0,0,0,3,1,4,2,17,2,139907.0,1,2,81,39,10,USR0205,2010-01-04
1,2,1,1,0,0,0,5,1,3,1,20,0,202884.0,1,3,74,29,5,USR0205,2010-01-05
2,2,0,1,1,1,1,5,1,4,0,18,0,115862.0,1,1,65,7,0,USR0205,2010-01-06
1,1,1,1,0,0,0,8,1,5,1,18,0,239539.0,1,2,142,34,5,USR0205,2010-01-07
1,1,0,1,0,0,0,11,1,5,2,18,2,127099.0,1,2,111,40,10,USR0205,2010-01-08
2,1,0,1,0,0,0,3,1,3,1,10,1,71026.0,1,1,148,33,0,USR0205,2010-01-09
2,1,0,1,0,0,0,10,1,5,1,13,2,20537.0,1,3,61,30,10,USR0205,2010-01-10
1,1,0,1,0,0,0,8,1,4,2,8,2,194916.0,1,2,70,39,0,USR0205,2010-01-11
2,2,0,1,0,0,0,7,1,2,1,13,0,114182.0,1,2,145,40,10,USR0205,2010-01-12
2,1,0,1,0,0,0,5,1,6,2,11,0,115507.0,1,2,77,17,5,USR0205,2010-01-13
2,2,0,1,0,0,0,11,1,3,1,9,1,20163.0,1,2,20,34,0,USR0205,2010-01-14
2,2,0,1,1,1,1,11,1,2,1,14,2,173558.0,1,2,37,36,10,USR0205,2010-01-15
2,1,0,1,0,0,0,6,1,5,2,14,2,91697.0,1,0,37,33,0,USR0205,2010-01-16
2,2,0,1,0,0,0,6,1,5,2,9,2,128541.0,1,0,77,10,0,USR0205,2010-01-17
